niche_source,company_name,google_maps_url,google_rating,google_review_count,category_google,address,city,phone,website,niche_assigned,city_matched,city_match_method,competitors_count_lsa,_db_id,_db_call_count,_db_existing_custom_fields
cloture,Clôture Leybros,https://www.google.com/maps/place/Cl%C3%B4ture+Leybros/data=!4m7!3m6!1s0x8c1e06124bc7479:0xa56a5eb9eff5655!8m2!3d50.483644!4d3.0009189!16s%2Fg%2F11rsr1rs42!19sChIJeXS8JGHgwQgRVVb_nuulVgo?authuser=0&hl=fr&rclk=1,4.9,100,Entrepreneur spécialisé dans les clôtures,Rue Fernand Darchicourt,,0787676121,https://www.clotureleybros.com/,cloture,Lille,gps_17km,0,921e5a92-2c1a-454e-a1c0-3d6c01e2e2b7,0,{}
cloture,Etablissements Decuyper - Sodam Decuyper,https://www.google.com/maps/place/Etablissements+Decuyper+-+Sodam+Decuyper/data=!4m7!3m6!1s0x47c32ee536761311:0x588663c5940e6717!8m2!3d50.7509766!4d3.1509802!16s%2Fg%2F11btmq2vlt!19sChIJERN2NuUuw0cRF2cOlMVjhlg?authuser=0&hl=fr&rclk=1,4.9,80,Entrepreneur spécialisé dans les clôtures,10 Rue Jean Fievet,,0320942380,http://www.sodam-decuyper.fr/,cloture,Tourcoing,gps_3km,0,dc99aeb9-3fc8-42b2-9d61-930d707e0ef7,0,{}
cloture,Concept Elagage & Clôtures,https://www.google.com/maps/place/Concept+Elagage+%26+Cl%C3%B4tures/data=!4m7!3m6!1s0x47c3268ca4949343:0x77ad76e4a8723d8b!8m2!3d50.6971777!4d3.2585838!16s%2Fg%2F11bbx0b7zn!19sChIJQ5OUpIwmw0cRiz1yqOR2rXc?authuser=0&hl=fr&rclk=1,4.7,26,Entrepreneur spécialisé dans les clôtures,29 Rue du Plouys,,0631042675,https://www.elagage-clotures-nord.fr/,cloture,Wattrelos,gps_3km,2,78f52ede-dfae-4f59-89db-434951f6bc31,0,{}
cloture,DISTRICLOS Bretagne,https://www.google.com/maps/place/DISTRICLOS+Bretagne/data=!4m7!3m6!1s0x480ee7d3e8450939:0xad6c1404d84cc39b!8m2!3d48.217554!4d-1.745402!16s%2Fg%2F11sjcglvmn!19sChIJOQlF6NPnDkgRm8NM2AQUbK0?authuser=0&hl=fr&rclk=1,4.8,85,Magasin de matériel pour clôtures,7 Rue du tram,,0219000390,https://www.google.com/aclk?sa=L&ai=DChsSEwj9qbna772UAxUhQkECHYLkKMIYACICCAEQAxoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XHMKTSCvIwEAWhZY39xyc2HXseJhD1j9jaliYjgU2RRAL4-uJs1vhhoC1ecQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_0jxV8sQICVDOJVST3Beilrq9O3Cw&adurl&q&ctype=99&nis=6,cloture,Rennes,gps_12km,1,ec4b7616-21dc-45dc-8a54-8b7d6af5923b,0,{}
cloture,Clôtures Concept,https://www.google.com/maps/place/Cl%C3%B4tures+Concept/data=!4m7!3m6!1s0x480ee3c0dd6ff91f:0x5d010aaaae1cbfdb!8m2!3d48.1226507!4d-1.8034224!16s%2Fg%2F113dk11jj!19sChIJH_lv3cDjDkgR278crqoKAV0?authuser=0&hl=fr&rclk=1,4.8,28,Entrepreneur spécialisé dans les clôtures,·,,0299644040,http://www.clotures-concept.fr/,cloture,Rennes,gps_9km,1,545d15bd-274f-4ed7-96b5-11e576d13204,0,{}
cloture,Lambert Clôtures 35,https://www.google.com/maps/place/Lambert+Cl%C3%B4tures+35/data=!4m7!3m6!1s0x480ee7ba558c75ff:0xe2bfecb6f29c857!8m2!3d48.1992143!4d-1.7315055!16s%2Fg%2F11bwss3cqh!19sChIJ_3WMVbrnDkgRV8gpb8v-Kw4?authuser=0&hl=fr&rclk=1,4.6,39,Magasin de materiaux de construction,·,,0299130930,https://www.lambert-clotures.com/?utm_source=gmb,cloture,Rennes,gps_10km,1,ea910983-4d11-4b12-8a8d-9111abfe4270,0,{}
cloture,TIM - Clôtures Portails Motorisation Aluminium Plastiques,https://www.google.com/maps/place/TIM+-+Cl%C3%B4tures+Portails+Motorisation+Aluminium+Plastiques/data=!4m7!3m6!1s0x47e9756ff53f6645:0xffa21cdea2ee654b!8m2!3d49.2859265!4d4.0154287!16s%2Fg%2F1tgly9ct!19sChIJRWY_9W916UcRS2Xuot4cov8?authuser=0&hl=fr&rclk=1,4.6,41,Magasin de matériel pour clôtures,·,,0326879999,http://www.tim-sa.fr/,cloture,Reims,gps_3km,0,504c13c9-58ba-4042-b034-40b8335ae781,0,{}
cloture,SAS Lepoire,https://www.google.com/maps/place/SAS+Lepoire/data=!4m7!3m6!1s0x47e97566de01fb5d:0x194e6065e85664f8!8m2!3d49.2901012!4d4.0082854!16s%2Fg%2F1tmg5wp7!19sChIJXfsB3mZ16UcR-GRW6GVgThk?authuser=0&hl=fr&rclk=1,4.5,10,Entrepreneur spécialisé dans les clôtures,·,,0326092794,http://lepoire.fr/,cloture,Reims,gps_3km,0,ae03ba26-c0ce-42d9-9506-9bda11c81257,0,{}
cloture,BS Entreprise Reims / Travaux de Rénovation,https://www.google.com/maps/place/BS+Entreprise+Reims+%2F+Travaux+de+R%C3%A9novation/data=!4m7!3m6!1s0x47e976a96d409573:0xd680782bb27fd807!8m2!3d49.2145339!4d4.0672862!16s%2Fg%2F11c54nbtks!19sChIJc5VAbal26UcRB9h_sit4gNY?authuser=0&hl=fr&rclk=1,4.5,82,Entrepreneur spécialisé dans les clôtures,·,,0326876224,https://bs-entreprise-renovation-51.com/,cloture,Reims,name,0,b8599b02-0611-4656-81f4-1c372cfa62fa,0,{}
cloture,Clôtures Delaunay,https://www.google.com/maps/place/Cl%C3%B4tures+Delaunay/data=!4m7!3m6!1s0x47e03752a03905a7:0x4d5a6b993ddecfb2!8m2!3d49.519692!4d0.264249!16s%2Fg%2F11w2j90r0n!19sChIJpwU5oFI34EcRss_ePZlrWk0?authuser=0&hl=fr&rclk=1,4.8,63,Entrepreneur spécialisé dans les clôtures,10 Rue de la Briqueterie,,0235306019,http://www.cloturesdelaunay.fr/,cloture,Le Havre,gps_11km,2,5f9e574c-695e-447f-adb2-31e56b7f7543,0,{}
cloture,CLN HABITAT,https://www.google.com/maps/place/CLN+HABITAT/data=!4m7!3m6!1s0x47e025a03427ee27:0x16fd69f20a3cafb4!8m2!3d49.5696154!4d0.1309657!16s%2Fg%2F11pyc4p2vb!19sChIJJ-4nNKAl4EcRtK88CvJp_RY?authuser=0&hl=fr&rclk=1,5.0,41,Entrepreneur spécialisé dans les clôtures,·,,0786805443,http://www.clnhabitat.com/,cloture,Le Havre,gps_8km,2,5ab4b948-00df-4771-b5ff-b9b5a905ca88,0,{}
cloture,Daniel Moquet signe vos clôtures - Ent. Andrieux-Thorel,https://www.google.com/maps/place/Daniel+Moquet+signe+vos+cl%C3%B4tures+-+Ent.+Andrieux-Thorel/data=!4m7!3m6!1s0x47e0417bf34aac9f:0x503f3375f1337950!8m2!3d49.6528317!4d0.3619251!16s%2Fg%2F11tcjr4201!19sChIJn6xK83tB4EcRUHkz8XUzP1A?authuser=0&hl=fr&rclk=1,4.9,64,Entrepreneur spécialisé dans les clôtures,15 Rte de Fécamp,,0227308504,https://www.moquet-clotures.com/cloture-portail/,cloture,Le Havre,gps_25km,2,30be0216-867b-4729-b7e7-69d0556ec181,0,{}
cloture,A.H Fermetures SAS - Art & Fenêtres - Octeville-sur-Mer,https://www.google.com/maps/place/A.H+Fermetures+SAS+-+Art+%26+Fen%C3%AAtres+-+Octeville-sur-Mer/data=!4m7!3m6!1s0x47e025c353a6634b:0x3783551620e49653!8m2!3d49.5547187!4d0.1332454!16s%2Fg%2F11gnq9dxys!19sChIJS2OmU8Ml4EcRU5bkIBZVgzc?authuser=0&hl=fr&rclk=1,4.8,128,Entrepreneur spécialisé dans les clôtures,·,,0235432393,https://www.artetfenetres.com/revendeur/ah-fermetures/adresses-magasins/octeville-sur-mer-76930.html#contact/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,cloture,Le Havre,gps_7km,2,0d67fb8d-bc46-48bc-a9f1-e4679a2dc816,0,{}
cloture,BRISSET CLÔTURES/PORTAILS & PAYSAGES,https://www.google.com/maps/place/BRISSET+CL%C3%94TURES%2FPORTAILS+%26+PAYSAGES/data=!4m7!3m6!1s0x47e102a97d49151f:0xd7080cc4e2ea1e9e!8m2!3d49.3590064!4d0.8761787!16s%2Fg%2F11fzb226y9!19sChIJHxVJfakC4UcRnh7q4sQMCNc?authuser=0&hl=fr&rclk=1,4.7,53,Entrepreneur spécialisé dans les clôtures,26 Rte de Rouen,,0232568980,http://www.distributeur-cloture.com/,cloture,Rouen,name,2,84d9c319-3b27-4722-bc3f-4e8981e932bd,0,{}
cloture,DELORME ELAGAGE-ABATTAGE TAILLE DE HAIES ARBRES FRUITIERS TONTE DE PELOUSE ÉVACUATION Clôture,https://www.google.com/maps/place/DELORME+ELAGAGE-ABATTAGE+TAILLE+DE+HAIES+ARBRES+FRUITIERS+TONTE+DE+PELOUSE+%C3%89VACUATION+Cl%C3%B4ture/data=!4m7!3m6!1s0x47e78351dcbc361d:0x63f1f9d8d7ad0417!8m2!3d49.9075437!4d2.2602331!16s%2Fg%2F11f8jx3btz!19sChIJHTa83FGD50cRFwSt19j58WM?authuser=0&hl=fr&rclk=1,4.8,66,Service d'élagage,199 Rue de Dreuil,,0671659037,https://www.delorme-elagage-abattage.com/,cloture,Amiens,gps_2km,0,541c27e5-25dd-4886-b0fd-0b98b0ac8dfe,0,{}
cloture,Daniel Moquet signe vos clôtures - Ent. Vanhille,https://www.google.com/maps/place/Daniel+Moquet+signe+vos+cl%C3%B4tures+-+Ent.+Vanhille/data=!4m7!3m6!1s0x47e78185a35754e1:0xb896ee4212a473be!8m2!3d49.9468758!4d2.2203395!16s%2Fg%2F11ln2_g1cv!19sChIJ4VRXo4WB50cRvnOkEkLulrg?authuser=0&hl=fr&rclk=1,5.0,9,Entrepreneur spécialisé dans les clôtures,"ZAC de la Borne du Temps, 219 Allée de Camincourt 2",,0322382719,https://www.moquet-clotures.com/cloture-portail/,cloture,Amiens,gps_7km,0,c5b8e79c-27ec-49a6-9fbe-718921b09339,0,{}
cloture,JPP Automatismes - Portail,https://www.google.com/maps/place/JPP+Automatismes+-+Portail/data=!4m7!3m6!1s0x47e785df3e7e9831:0x3132ecae2c3b1486!8m2!3d49.8993803!4d2.3568104!16s%2Fg%2F11c5_2q43l!19sChIJMZh-Pt-F50cRhhQ7LK7sMjE?authuser=0&hl=fr&rclk=1,4.8,56,Fournisseur de portes de garage,·,,0322700606,https://www.jppa.fr/,cloture,Amiens,gps_4km,0,f66da2a9-64a9-4e91-a043-f92c5b73ccbc,0,{}
cloture,Cloture Louis,https://www.google.com/maps/place/Cloture+Louis/data=!4m7!3m6!1s0x4794dd2419ff6b27:0x464489bc36b6ecc7!8m2!3d49.1148967!4d6.2506665!16s%2Fg%2F11kblcdrc6!19sChIJJ2v_GSTdlEcRx-y2NryJREY?authuser=0&hl=fr&rclk=1,4.5,20,Entrepreneur spécialisé dans les clôtures,1 Rue des Ferblantiers,,0387523734,https://cloture-louis-57.fr/,cloture,Metz,gps_5km,2,73e8742e-2148-47db-994d-1cdf1ec8005b,0,{}
cloture,Simec - L'Atelier Simec,https://www.google.com/maps/place/Simec+-+L%27Atelier+Simec/data=!4m7!3m6!1s0x4794d93673186899:0xea28715f8d1cbbe7!8m2!3d49.1414714!4d6.1621149!16s%2Fg%2F1tp0cly4!19sChIJmWgYczbZlEcR57scjV9xKOo?authuser=0&hl=fr&rclk=1,4.6,11,Entrepreneur spécialisé dans les clôtures,·,,0387301076,http://www.lateliersimec.fr/,cloture,Metz,gps_2km,2,4c898736-3c6f-4861-bbc5-31a3768f4318,0,{}
cloture,Garden Clôtures,https://www.google.com/maps/place/Garden+Cl%C3%B4tures/data=!4m7!3m6!1s0x4794dd87357ed4cd:0x74c1c2d6b5cee335!8m2!3d49.110795!4d6.391161!16s%2Fg%2F11pz7dw1kj!19sChIJzdR-NYfdlEcRNePOtdbCwXQ?authuser=0&hl=fr&rclk=1,4.6,5,Magasin de matériel pour clôtures,6 Rue du Patural,,0652874895,,cloture,Metz,gps_15km,2,90fe9488-539c-480c-a884-c86e7c28b08f,0,{}
cloture,Clôture C.N.E Clôture.Normande.Européenne,https://www.google.com/maps/place/Cl%C3%B4ture+C.N.E+Cl%C3%B4ture.Normande.Europ%C3%A9enne/data=!4m7!3m6!1s0x47e1252d64314d87:0x8d42517e3cf7d458!8m2!3d49.367722!4d0.812798!16s%2Fg%2F11q8yf53z4!19sChIJh00xZC0l4UcRWNT3PH5RQo0?authuser=0&hl=fr&rclk=1,4.8,61,Entrepreneur spécialisé dans les clôtures,1 chemin de l'ouinerie,,0955337380,https://cloture-cne76.fr/,cloture,Rouen,gps_21km,2,e1592932-c088-4939-a057-9f2d4f8f4ebe,0,{}
cloture,ENTREPRISE LECOEUR ( Clôtures/Portails),https://www.google.com/maps/place/ENTREPRISE+LECOEUR+%28+Cl%C3%B4tures%2FPortails%29/data=!4m7!3m6!1s0x47e12b709a083095:0x12f1d97e23dc4071!8m2!3d49.2865574!4d1.3687648!16s%2Fg%2F11f54sgv49!19sChIJlTAImnAr4UcRcUDcI37Z8RI?authuser=0&hl=fr&rclk=1,4.7,32,Entrepreneur spécialisé dans les clôtures,5 Bis Rue Grande,,0688575433,http://www.entreprise-lecoeur.fr/,cloture,Rouen,gps_26km,2,33c433ba-1609-4cca-855d-7935f0b71b03,0,{}
cloture,SML Rénovation,https://www.google.com/maps/place/SML+R%C3%A9novation/data=!4m7!3m6!1s0x47e0f9f601a7cd0b:0x793e7f42b53aa058!8m2!3d49.5023803!4d0.7862602!16s%2Fg%2F11h7fnkvdm!19sChIJC82nAfb54EcRWKA6tUJ_Pnk?authuser=0&hl=fr&rclk=1,5.0,30,Entrepreneur spécialisé dans les clôtures,284 Rue Saint-Amand,,0660529549,https://m.facebook.com/smlrenovation/?ref=bookmarks,cloture,Rouen,gps_23km,2,4f0e15cf-c92f-44c4-99dc-69332bb91ab6,0,{}
cloture,Enclame Aménagements,https://www.google.com/maps/place/Enclame+Am%C3%A9nagements/data=!4m7!3m6!1s0x47e0bcffb169d5f7:0x543cb3a57979e0c1!8m2!3d49.8105312!4d1.1200284!16s%2Fg%2F11b6d94f9l!19sChIJ99Vpsf-84EcRweB5eaWzPFQ?authuser=0&hl=fr&rclk=1,5.0,17,Entrepreneur spécialisé dans les clôtures,498 Rue Saint-Adrien,,0617997314,http://enclame.fr/,cloture,Massy,gps_24km,2,72ac10f3-f003-4e70-a9cf-7aeb973839ac,0,{}
cloture,Transvert - Mahieu espaces verts,https://www.google.com/maps/place/Transvert+-+Mahieu+espaces+verts/data=!4m7!3m6!1s0x47e0dc3f9554e113:0xc4c64144ce6cd870!8m2!3d49.441647!4d1.183597!16s%2Fg%2F1tgprxfg!19sChIJE-FUlT_c4EcRcNhszkRBxsQ?authuser=0&hl=fr&rclk=1,4.6,31,Entrepreneur spécialisé dans les clôtures,·,,0235601512,http://www.mahieu-espaces-verts.fr/?utm_source=gmb,cloture,Rouen,gps_6km,2,6bd48683-aa5c-4332-9f67-ede121602998,0,{}
cloture,Lambert Clôtures 14,https://www.google.com/maps/place/Lambert+Cl%C3%B4tures+14/data=!4m7!3m6!1s0x480a445282d2f4cb:0xcbcff09ef68121ab!8m2!3d49.1515565!4d-0.4744782!16s%2Fg%2F11cjp6sm7r!19sChIJy_TSglJECkgRqyGB9p7wz8s?authuser=0&hl=fr&rclk=1,4.7,32,Magasin de materiaux de construction,·,,0231937727,https://www.lambert-clotures.com/?utm_source=gmb,cloture,Caen,gps_8km,2,242f19b1-af81-4693-a8d6-81695fd8faf2,0,{}
cloture,Espace Clôture Environnement,https://www.google.com/maps/place/Espace+Cl%C3%B4ture+Environnement/data=!4m7!3m6!1s0x480a6944ecd14e17:0x45c9e034ba2553dc!8m2!3d49.1597037!4d-0.3077391!16s%2Fg%2F11t6y9g0ym!19sChIJF07R7ERpCkgR3FMlujTgyUU?authuser=0&hl=fr&rclk=1,4.7,3,Magasin de matériel pour clôtures,·,,0231919110,https://www.facebook.com/profile.php?id=100088728612067,cloture,Caen,gps_4km,2,22969408-9ae5-4860-9c15-5912e4a5ce23,0,{}
cloture,Daniel Moquet signe vos clôtures - Ent. Marie,https://www.google.com/maps/place/Daniel+Moquet+signe+vos+cl%C3%B4tures+-+Ent.+Marie/data=!4m7!3m6!1s0x480a5fd823c1d2f5:0x9ebd67f20b062481!8m2!3d49.2886073!4d-0.3702381!16s%2Fg%2F11sdt_tb6z!19sChIJ9dLBI9hfCkgRgSQGC_JnvZ4?authuser=0&hl=fr&rclk=1,5.0,42,Entrepreneur spécialisé dans les clôtures,9 Rue André Marie Ampère,,0231800847,https://www.moquet-clotures.com/cloture-portail/,cloture,Caen,gps_11km,2,2212f503-e0b5-4f28-a113-0204fa37681e,0,{}
cloture,Daniel Moquet signe vos clôtures - Ent. Poret,https://www.google.com/maps/place/Daniel+Moquet+signe+vos+cl%C3%B4tures+-+Ent.+Poret/data=!4m7!3m6!1s0x480a6d20ca5e7387:0xd03dc01ff9f48a5c!8m2!3d49.0571391!4d-0.308376!16s%2Fg%2F11fmf89td4!19sChIJh3NeyiBtCkgRXIr0-R_APdA?authuser=0&hl=fr&rclk=1,5.0,99,Entrepreneur spécialisé dans les clôtures,20 Rue des Pallières ZAC du Cingal,,0231507925,https://www.moquet-clotures.com/cloture-portail/,cloture,Caen,gps_14km,2,fdc208d6-9284-4d90-998f-8b07527c93bc,0,{}
cloture,BLAVAIT Menuiseries - Caen,https://www.google.com/maps/place/BLAVAIT+Menuiseries+-+Caen/data=!4m7!3m6!1s0x480a42e2c8044a67:0x38eb9cda1240a9a4!8m2!3d49.1726097!4d-0.3889476!16s%2Fg%2F11c1s_2xgj!19sChIJZ0oEyOJCCkgRpKlAEtqc6zg?authuser=0&hl=fr&rclk=1,4.7,30,Entrepreneur spécialisé dans les clôtures,·,,0231158000,https://www.blavait.fr/,cloture,Caen,name,2,7defa005-31a9-4053-874e-d9667eefa8be,0,{}
cloture,Entreprise PETIT CRÉA'EST | Travaux Rénovation intérieure extérieur | Vente et pose de Portail et Clôture Nancy,https://www.google.com/maps/place/Entreprise+PETIT+CR%C3%89A%27EST+%7C+Travaux+R%C3%A9novation+int%C3%A9rieure+ext%C3%A9rieur+%7C+Vente+et+pose+de+Portail+et+Cl%C3%B4ture+Nancy/data=!4m7!3m6!1s0x47949cd1371cb551:0xca2f3a75a327cbe5!8m2!3d48.5909684!4d6.331447!16s%2Fg%2F11f1fsy8wp!19sChIJUbUcN9GclEcR5csno3U6L8o?authuser=0&hl=fr&rclk=1,4.8,44,Entrepreneur spécialisé dans les clôtures,4 Chem. du Samson,,0689739922,https://petitcreaest.fr/,cloture,Nancy,name,1,9293f32b-99e2-4612-b629-c7fee3f4c0df,0,{}
cloture,Daniel Moquet signe vos clôtures - Ent. Huet Clôtures,https://www.google.com/maps/place/Daniel+Moquet+signe+vos+cl%C3%B4tures+-+Ent.+Huet+Cl%C3%B4tures/data=!4m7!3m6!1s0x47949fbb3babd667:0x21e9d0e144bfaaa4!8m2!3d48.6222013!4d6.1727765!16s%2Fg%2F11x8tbhc5s!19sChIJZ9arO7uflEcRpKq_ROHQ6SE?authuser=0&hl=fr&rclk=1,5.0,3,Entrepreneur spécialisé dans les clôtures,·,,0383229924,https://www.moquet-clotures.com/,cloture,Nancy,gps_7km,1,441994ac-391c-4501-aa34-94203f68b11b,0,{}
cloture,Cherbourg Clôtures & Aménagements,https://www.google.com/maps/place/Cherbourg+Cl%C3%B4tures+%26+Am%C3%A9nagements/data=!4m7!3m6!1s0x480c915b3d61dd8f:0x1a3847afbd844088!8m2!3d49.5837285!4d-1.6887617!16s%2Fg%2F11c0rnh42b!19sChIJj91hPVuRDEgRiECEva9HOBo?authuser=0&hl=fr&rclk=1,4.9,14,Entrepreneur spécialisé dans les clôtures,"3 za, Le Coignet",,0233416786,http://www.cherbourg-clotures.com/,cloture,Cherbourg-en-Cotentin,gps_7km,2,9851dda7-2648-4bfd-acb0-771356e0a210,0,{}
pisciniste,Daniel Moquet signe vos clôtures - Ent. All Créations,https://www.google.com/maps/place/Daniel+Moquet+signe+vos+cl%C3%B4tures+-+Ent.+All+Cr%C3%A9ations/data=!4m7!3m6!1s0x481015a5a92fa291:0x6f2262f10609797a!8m2!3d47.6849393!4d-3.0246482!16s%2Fg%2F11p10v_5zb!19sChIJkaIvqaUVEEgRenkJBvFiIm8?authuser=0&hl=fr&rclk=1,4.8,21,Paysagiste,Z.A. Keriquellan,,0800500045,https://www.moquet-clotures.com/cloture-portail/,cloture,Vannes,gps_20km,0,826678d0-0938-4274-8ebd-c6b7b736d3ab,0,{}
cloture,Clôture Littoral Nord,https://www.google.com/maps/place/Cl%C3%B4ture+Littoral+Nord/data=!4m7!3m6!1s0x47dc493a8fb00b79:0x12a0b738250ee230!8m2!3d50.822981!4d1.9399286!16s%2Fg%2F11gxmvx0ss!19sChIJeQuwjzpJ3EcRMOIOJTi3oBI?authuser=0&hl=fr&rclk=1,5.0,43,Entrepreneur spécialisé dans les clôtures,·,,0622031408,https://cloture-littoral-nord.fr/,cloture,Calais,gps_15km,0,cb2235f3-2562-4bc0-ace5-d0e95731c8b2,0,{}
cloture,Rougemont Julien,https://www.google.com/maps/place/Rougemont+Julien/data=!4m7!3m6!1s0x47dc3f5abc6ab889:0xe57befd08ef11cda!8m2!3d50.9329232!4d1.8562136!16s%2Fg%2F11b6d42_9h!19sChIJibhqvFo_3EcR2hzxjtDve-U?authuser=0&hl=fr&rclk=1,5.0,33,Entrepreneur spécialisé dans les clôtures,49 Chem. des Régniers,,0614630222,https://www.facebook.com/Julien-Rougemont-283587761782763/,cloture,Calais,gps_2km,0,7a9b1997-a50f-440b-95a7-a9dd5fa73a2c,0,{}
cloture,GUIHO-CLOTURES,https://www.google.com/maps/place/GUIHO-CLOTURES/data=!4m7!3m6!1s0x480567a1bbecfae7:0xadbddd64e0659bb7!8m2!3d47.3052982!4d-2.3031584!16s%2Fg%2F1tn0554t!19sChIJ5_rsu6FnBUgRt5tl4GTdva0?authuser=0&hl=fr&rclk=1,4.7,216,Entrepreneur spécialisé dans les clôtures,2 rue des Écotais ZA des pedras,,0240915195,http://www.guihoclotures.fr/,cloture,Saint-Nazaire,gps_7km,2,fb9909ca-e7ec-4a51-bf77-c53e956ee369,0,{}
cloture,Clôture et Paysage Nazairien,https://www.google.com/maps/place/Cl%C3%B4ture+et+Paysage+Nazairien/data=!4m7!3m6!1s0x48056f50e0c3ffff:0xaea2a376131348a8!8m2!3d47.3043069!4d-2.2387807!16s%2Fg%2F11y5yvsr0x!19sChIJ___D4FBvBUgRqEgTE3ajoq4?authuser=0&hl=fr&rclk=1,5.0,5,Entrepreneur spécialisé dans les clôtures,·,,0652837718,http://cloture-paysage-nazairien.fr/,cloture,Saint-Nazaire,gps_3km,2,d1ecb0f5-d31e-46ad-9fa2-6f968cf29d2a,0,{}
cloture,ADF 44 Atlantic Domotique Fermeture,https://www.google.com/maps/place/ADF+44+Atlantic+Domotique+Fermeture/data=!4m7!3m6!1s0x48055ce8379954c7:0x42d9cbe96d25bb2e!8m2!3d47.296618!4d-2.2807369!16s%2Fg%2F1tflx800!19sChIJx1SZN-hcBUgRLrslbenL2UI?authuser=0&hl=fr&rclk=1,5.0,32,Entrepreneur spécialisé dans les clôtures,·,,0240623617,http://www.adf44.fr/,cloture,Saint-Nazaire,gps_5km,2,b886780c-1292-475c-b023-7451a2c307cc,0,{}
cloture,Clôtures Cornouaillaises,https://www.google.com/maps/place/Cl%C3%B4tures+Cornouaillaises/data=!4m7!3m6!1s0x4810d5f0dc751927:0x91ab1da1c6369559!8m2!3d48.0174809!4d-4.118288!16s%2Fg%2F11r3ln9yft!19sChIJJxl13PDVEEgRWZU2xqEdq5E?authuser=0&hl=fr&rclk=1,4.8,30,Entrepreneur spécialisé dans les clôtures,29 Chem. de Kerben,,0638671544,http://www.clotures-cornouaillaises.fr/,cloture,Quimper,gps_2km,1,106d755b-1a79-4902-97e3-603317c611f6,0,{}
cloture,Portails Océan,https://www.google.com/maps/place/Portails+Oc%C3%A9an/data=!4m7!3m6!1s0x4810d4251ad5055b:0xc9baf12e01e8552!8m2!3d47.956478!4d-4.0793833!16s%2Fg%2F11ddwhrdwj!19sChIJWwXVGiXUEEgRUoUe4BKvmww?authuser=0&hl=fr&rclk=1,4.9,38,Entrepreneur spécialisé dans les clôtures,·,,0298663372,https://www.portailsocean-quimper.fr/,cloture,Quimper,gps_4km,1,ce200e46-bbcb-4076-9670-57f8393e75c3,0,{}
cloture,ML SOLUTIONS - Fenêtres Aluminium & Bois - Portails - Portes d’entrée - Finistère,https://www.google.com/maps/place/ML+SOLUTIONS+-+Fen%C3%AAtres+Aluminium+%26+Bois+-+Portails+-+Portes+d%E2%80%99entr%C3%A9e+-+Finist%C3%A8re/data=!4m7!3m6!1s0x4810d43295be525d:0xf4566990e02c0e7b!8m2!3d47.9816243!4d-4.0278701!16s%2Fg%2F1vn_yc20!19sChIJXVK-lTLUEEgRew4s4JBpVvQ?authuser=0&hl=fr&rclk=1,4.7,105,Entrepreneur spécialisé dans les clôtures,·,,0298906191,http://www.ml-solutions.fr/,cloture,Quimper,gps_5km,1,83eb8b18-6167-4711-b0d5-ccb93a944185,0,{}
cloture,RT Ouest,https://www.google.com/maps/place/RT+Ouest/data=!4m7!3m6!1s0x4810d37406cefe01:0x491364e6908ccadb!8m2!3d47.8836625!4d-3.882481!16s%2Fg%2F11b6d3k12_!19sChIJAf7OBnTTEEgR28qMkOZkE0k?authuser=0&hl=fr&rclk=1,4.8,9,Entrepreneur spécialisé dans les clôtures,,,0611751848,https://www.rtouest.bzh/,cloture,Quimper,gps_20km,1,fd0064bb-9e3a-4002-9e3d-ddd268266e1f,0,{}
cloture,THIOLON clôtures,https://www.google.com/maps/place/THIOLON+cl%C3%B4tures/data=!4m7!3m6!1s0x47e676eb321c4b5f:0x35a94292653d978c!8m2!3d48.7526127!4d2.3355759!16s%2Fg%2F11f1226vrx!19sChIJX0scMut25kcRjJc9ZZJCqTU?authuser=0&hl=fr&rclk=1,4.9,29,Magasin de matériel pour clôtures,·,,0149849800,http://www.thiolon.fr/,cloture,Villejuif,gps_4km,2,f72378a5-788d-4890-835b-bcead839f3d4,0,{}
cloture,ECO CLÔTURES by Environnement Center,https://www.google.com/maps/place/ECO+CL%C3%94TURES+by+Environnement+Center/data=!4m7!3m6!1s0x48105eb6ffac1fa9:0x3f7cff15bbde4edf!8m2!3d47.7867988!4d-3.3505361!16s%2Fg%2F11bbrgkdbk!19sChIJqR-s_7ZeEEgR307euxX_fD8?authuser=0&hl=fr&rclk=1,5.0,66,Menuisier,·,,0297810869,http://www.menuiserie-environnement-center.com/,cloture,Lorient,gps_4km,2,95e03160-afda-4a22-9663-bfb03f24be45,0,{}
cloture,Daniel Moquet signe vos clôtures - Ent. Bodas,https://www.google.com/maps/place/Daniel+Moquet+signe+vos+cl%C3%B4tures+-+Ent.+Bodas/data=!4m7!3m6!1s0x47e823100f7e37ab:0xda6a1c03cdaf5be1!8m2!3d49.80713!4d3.33653!16s%2Fg%2F11lfbpv61g!19sChIJqzd-DxAj6EcR4VuvzQMcato?authuser=0&hl=fr&rclk=1,4.9,71,Entrepreneur spécialisé dans les clôtures,·,,0323071085,https://www.moquet-clotures.com/cloture-portail/,cloture,Saint-Quentin,gps_5km,0,a1701693-4c32-4f8a-b211-b9450d9657da,0,{}
