niche_source,company_name,google_maps_url,google_rating,google_review_count,category_google,address,city,phone,website,niche_strict,confidence_score
bardage,Facade Plus,https://www.google.com/maps/place/Facade+Plus/data=!4m4!3m3!1s0x47e02f1c4d658eef:0x9cf4e48200ccd414!16s%2Fg%2F11fkds7znm!19sChIJ745lTRwv4EcRFNTMAILk9Jw?authuser=0&hl=fr&rclk=1,4.2,38,Entrepreneur spécialisé dans l'isolation,·,,0232207088,,bardage,7
bardage,Jacquin renovation,https://www.google.com/maps/place/Jacquin+renovation/data=!4m7!3m6!1s0x47e03120d3e95055:0x12c75e5f0a7fd781!8m2!3d49.511557!4d0.1897565!16s%2Fg%2F11j2wlw4tl!19sChIJVVDp0yAx4EcRgdd_Cl9exxI?authuser=0&hl=fr&rclk=1,5.0,22,Couvreur,8 Rue Friedrich Engels,,0766133231,https://jacquinrenovation.fr/,bardage,4
bardage,Burette Raymond,https://www.google.com/maps/place/Burette+Raymond/data=!4m7!3m6!1s0x47e02fad46d1e337:0x6764b181c4d4330d!8m2!3d49.4880654!4d0.1409023!16s%2Fg%2F1tmpd6gb!19sChIJN-PRRq0v4EcRDTPUxIGxZGc?authuser=0&hl=fr&rclk=1,5.0,1,Couvreur,37 Rue de Mulhouse,,0235252743,,bardage,3
bardage,Intex Normandie,https://www.google.com/maps/place/Intex+Normandie/data=!4m7!3m6!1s0x47e025a7220df68b:0x400d96bbf1aea593!8m2!3d49.5541253!4d0.1301515!16s%2Fg%2F11b6dqc4j9!19sChIJi_YNIqcl4EcRk6Wu8buWDUA?authuser=0&hl=fr&rclk=1,4.3,11,Couvreur,7 Rue des Hautes Vallées,,0235543120,https://intex-normandie-octeville-sur-mer.fr/,bardage,3
bardage,Delacotte-Lapert SARL,https://www.google.com/maps/place/Delacotte-Lapert+SARL/data=!4m7!3m6!1s0x47e037620b3a486b:0xe7b297a47252b174!8m2!3d49.5282342!4d0.2967805!16s%2Fg%2F1tdhl2zv!19sChIJa0g6C2I34EcRdLFScqSXsuc?authuser=0&hl=fr&rclk=1,4.9,76,Couvreur,455 Rte de la Vignotière,,0235555122,https://www.delacotte-lapert-couverture.fr/,bardage,3
bardage,Carnier couverture76 - Couvreur Réparation Nettoyage Rénovation Recherche Fuite Toiture Seine-Maritime Montivilliers Le-Havre,https://www.google.com/maps/place/Carnier+couverture76+-+Couvreur+R%C3%A9paration+Nettoyage+R%C3%A9novation+Recherche+Fuite+Toiture+Seine-Maritime+Montivilliers+Le-Havre/data=!4m7!3m6!1s0x47e03b1a9ed0f87b:0x1049bc7c2a0ce1f8!8m2!3d49.5442527!4d0.1830554!16s%2Fg%2F11jvfs1mqx!19sChIJe_jQnho74EcR-OEMKny8SRA?authuser=0&hl=fr&rclk=1,5.0,44,Couvreur,22 Av. Président Wilson,,0663017089,http://www.carnier-couverture76.fr/,bardage,13
bardage,Pointel Didier,https://www.google.com/maps/place/Pointel+Didier/data=!4m7!3m6!1s0x47e03b00d9f2bedf:0x82678f505c2b1c29!8m2!3d49.564106!4d0.2246902!16s%2Fg%2F11fjw_21hp!19sChIJ377y2QA74EcRKRwrXFCPZ4I?authuser=0&hl=fr&rclk=1,2.9,7,Couvreur,83 Rue Aristide Briand,,0235203705,https://couverture-bardage-le-havre.com/,bardage,3
bardage,ratzcouverture,https://www.google.com/maps/place/ratzcouverture/data=!4m7!3m6!1s0x2260a753d13d961:0xea2236a166d937a8!8m2!3d49.6271248!4d0.3790553!16s%2Fg%2F11t1h9y0sw!19sChIJYdkTPXUKJgIRqDfZZqE2Iuo?authuser=0&hl=fr&rclk=1,5.0,1,Couvreur,·,,0663372321,,bardage,6
bardage,BBM Étanchéité et Résine,https://www.google.com/maps/place/BBM+%C3%89tanch%C3%A9it%C3%A9+et+R%C3%A9sine/data=!4m7!3m6!1s0x47f29d4db850f3d9:0x920c8414455c881b!8m2!3d47.3135091!4d5.0343856!16s%2Fg%2F11hgd8kp57!19sChIJ2fNQuE2d8kcRG4hcRRSEDJI?authuser=0&hl=fr&rclk=1,4.8,19,Société de travaux publics,8 Rue Daubenton,,0610760633,,bardage,6
bardage,SPP Etanchéité,https://www.google.com/maps/place/SPP+Etanch%C3%A9it%C3%A9/data=!4m7!3m6!1s0x47ed61e5a7c14729:0x5ff5c19f3ddebfe7!8m2!3d47.3448831!4d5.0738805!16s%2Fg%2F11fsqrfdzw!19sChIJKUfBp-Vh7UcR57_ePZ_B9V8?authuser=0&hl=fr&rclk=1,4.2,5,Entreprise d'étanchéité,·,,0380319589,http://sppetancheite.com/?fbclid=IwAR0h8XhN36Uuv88qffZelmJyIyZBYjyPbnCPIp-tMs-kLaj4FuOWiDILn7U,bardage,6
bardage,EC2BI,https://www.google.com/maps/place/EC2BI/data=!4m7!3m6!1s0x47ed621a9f4a5323:0xe56a736552a43998!8m2!3d47.3237252!4d5.0306872!16s%2Fg%2F11btlq1wqd!19sChIJI1NKnxpi7UcRmDmkUmVzauU?authuser=0&hl=fr&rclk=1,4.0,2,Couvreur,·,,0972435597,https://www.ec2bi.com/,bardage,3
bardage,Clair SARL,https://www.google.com/maps/place/Clair+SARL/data=!4m7!3m6!1s0x47f29f7cb64215a3:0xdfdb8e007df9e7b5!8m2!3d47.2855708!4d5.1364057!16s%2Fg%2F1tg4w57g!19sChIJoxVCtnyf8kcRtef5fQCO298?authuser=0&hl=fr&rclk=1,4.4,7,Entreprise d'étanchéité,"Zac Excellence 2000, 11 Rue Robert Schuman",,0380467060,http://www.clair-sarl.com/,bardage,6
bardage,Bourgogne Couverture,https://www.google.com/maps/place/Bourgogne+Couverture/data=!4m7!3m6!1s0x47ed61f6d8228cf3:0x5f9b74c8464e433e!8m2!3d47.3497443!4d5.065822!16s%2Fg%2F1tkjkjkd!19sChIJ84wi2PZh7UcRPkNORsh0m18?authuser=0&hl=fr&rclk=1,4.6,13,Couvreur,·,,0380720134,http://www.bourgognecouverture.fr/,bardage,6
bardage,STEBI,https://www.google.com/maps/place/STEBI/data=!4m7!3m6!1s0x47f27c21b408f4c3:0xebf999e6cd5f40aa!8m2!3d47.3761948!4d5.0900318!16s%2Fg%2F1tfq_rx1!19sChIJw_QItCF88kcRqkBfzeaZ-es?authuser=0&hl=fr&rclk=1,4.1,7,Couvreur,·,,0380334949,http://www.stebi.fr/,bardage,3
bardage,Somez,https://www.google.com/maps/place/Somez/data=!4m7!3m6!1s0x47ed610a8fc1a62b:0x360f51fcfa21a77e!8m2!3d47.3754393!4d5.0936487!16s%2Fg%2F1tjdw75b!19sChIJK6bBjwph7UcRfqch-vxRDzY?authuser=0&hl=fr&rclk=1,4.2,6,Couvreur,6 All. des Nouratons,,0380103008,http://www.charpente-couverture-ruffey.fr/?utm_source=gmb,bardage,3
bardage,Collin Burdy - Couverture Zinguerie Désamiantage,https://www.google.com/maps/place/Collin+Burdy+-+Couverture+Zinguerie+D%C3%A9samiantage/data=!4m7!3m6!1s0x47ed627aba2f6f07:0x1fd444cb320b4d6!8m2!3d47.2780591!4d4.9941289!16s%2Fg%2F1tgxswbw!19sChIJB28vunpi7UcR1rQgs0xE_QE?authuser=0&hl=fr&rclk=1,4.8,37,Entrepreneur spécialisé dans l'isolation,·,,0380543199,http://www.couverture-desamiantage-dijon.fr/?utm_source=gmb,bardage,7
bardage,MTM,https://www.google.com/maps/place/MTM/data=!4m7!3m6!1s0x47f29c4463a5958b:0x37b95c65aa34a48d!8m2!3d47.2856334!4d5.0173962!16s%2Fg%2F1tglm79k!19sChIJi5WlY0Sc8kcRjaQ0qmVcuTc?authuser=0&hl=fr&rclk=1,4.6,89,Atelier de métallerie,·,,0380521415,https://www.mtm21.com/,cloture,3
bardage,Cadiou Couverture (couvreur Dijon 21),https://www.google.com/maps/place/Cadiou+Couverture+%28couvreur+Dijon+21%29/data=!4m7!3m6!1s0x47f29fbd1da05cb5:0xf5ccc625a15eb06f!8m2!3d47.2765408!4d5.1167589!16s%2Fg%2F11rtm43_wf!19sChIJtVygHb2f8kcRb7BeoSXGzPU?authuser=0&hl=fr&rclk=1,4.8,17,Couvreur,5 Rue Alexandra David Neel,,0633211868,https://www.facebook.com/profile.php?id=100077162592218&sk=about,bardage,6
bardage,21 Toitures,https://www.google.com/maps/place/21+Toitures/data=!4m7!3m6!1s0x47f29de409308021:0xdc2aba2351f9bc2e!8m2!3d47.305444!4d5.024378!16s%2Fg%2F1v6wnnqp!19sChIJIYAwCeSd8kcRLrz5USO6Ktw?authuser=0&hl=fr&rclk=1,4.9,124,Couvreur,13 Rue de Marsannay-la-Côte,,0380397720,https://www.21toitures.com/,bardage,6
bardage,F.T Couverture Rénovation à Dijon - Couvreur 21 : Réparation Nettoyage Dépannage Fuites Remplacement Toiture Côte-d'Or,https://www.google.com/maps/place/F.T+Couverture+R%C3%A9novation+%C3%A0+Dijon+-+Couvreur+21+:+R%C3%A9paration+Nettoyage+D%C3%A9pannage+Fuites+Remplacement+Toiture+C%C3%B4te-d%27Or/data=!4m7!3m6!1s0x47ed63213df8e085:0x44697b1838f9eeb7!8m2!3d47.3712668!4d5.0509537!16s%2Fg%2F11r_thr4dz!19sChIJheD4PSFj7UcRt-75OBh7aUQ?authuser=0&hl=fr&rclk=1,5.0,10,Couvreur,200 Rte de Langres,,0640732610,https://www.ft-couverturerenovation.fr/,bardage,13
bardage,ATTILA Dijon Nord,https://www.google.com/maps/place/ATTILA+Dijon+Nord/data=!4m7!3m6!1s0x47ed61fccb844693:0xe196e5b6f5cad808!8m2!3d47.3377322!4d5.100993!16s%2Fg%2F11y4lq8cxg!19sChIJk0aEy_xh7UcRCNjK9bblluE?authuser=0&hl=fr&rclk=1,4.8,19,Couvreur,3 Rue de la Goulette,,0392030066,https://www.attila.fr/nos-agences/attila-dijon-nord,bardage,3
bardage,EB Côte D'Or Rénovation,https://www.google.com/maps/place/EB+C%C3%B4te+D%27Or+R%C3%A9novation/data=!4m7!3m6!1s0x47f29d42c979b823:0x58e8f9b677377594!8m2!3d47.4655671!4d4.7919769!16s%2Fg%2F11rj65mfgc!19sChIJI7h5yUKd8kcRlHU3d7b56Fg?authuser=0&hl=fr&rclk=1,5.0,140,Couvreur,·,,0610852300,https://cotedorrenovation.wixsite.com/accueil,bardage,4
bardage,SARL Cascarra Frères,https://www.google.com/maps/place/SARL+Cascarra+Fr%C3%A8res/data=!4m7!3m6!1s0xca162b5ce2a7e4d:0x63e174a16c38e961!8m2!3d47.4835416!4d5.1001665!16s%2Fg%2F11xn3ky2b5!19sChIJTX4qzrVioQwRYek4bKF04WM?authuser=0&hl=fr&rclk=1,5.0,3,Couvreur,·,,0607508037,https://www.cascarra-charpente-couverture.fr/,bardage,3
bardage,CouvertureBardage,https://www.google.com/maps/place/CouvertureBardage/data=!4m7!3m6!1s0x47f2ba180aa6e9bd:0x9f239af6c13a826e!8m2!3d47.1020919!4d5.2642495!16s%2Fg%2F11dxjk22yb!19sChIJvemmChi68kcRboI6wfaaI58?authuser=0&hl=fr&rclk=1,5.0,1,Fournisseur de matériaux de construction,3 Pl. des Halles,,0967474820,http://www.couverturebardage.com/,bardage,7
bardage,TK21 COUVERTURE,https://www.google.com/maps/place/TK21+COUVERTURE/data=!4m7!3m6!1s0x47f281c9dc1bed43:0x77891ae2d83ad332!8m2!3d47.3249603!4d4.795265!16s%2Fg%2F11stxnw1gw!19sChIJQ-0b3MmB8kcRMtM62OIaiXc?authuser=0&hl=fr&rclk=1,4.8,31,Couvreur,3 Rue de l'Église,,0625364916,https://www.tk21couverture.fr/,bardage,6
bardage,Romain Pierre Couverture SARL,https://www.google.com/maps/place/Romain+Pierre+Couverture+SARL/data=!4m7!3m6!1s0x47f2a20e0575a3e5:0xafdd47083298d9f0!8m2!3d47.2920875!4d5.1484305!16s%2Fg%2F1th48r03!19sChIJ5aN1BQ6i8kcR8NmYMghH3a8?authuser=0&hl=fr&rclk=1,4.0,30,Couvreur,1 Imp. des Forgerons,,0380398606,http://www.romain-pierre-couverture.fr/?utm_source=gmb,bardage,6
bardage,Le Toit de Bourgogne,https://www.google.com/maps/place/Le+Toit+de+Bourgogne/data=!4m7!3m6!1s0x47f29b337ff520f9:0x9b9b39e45b21ea70!8m2!3d47.2281933!4d4.9979425!16s%2Fg%2F11mk905g9y!19sChIJ-SD1fzOb8kcRcOohW-Q5m5s?authuser=0&hl=fr&rclk=1,5.0,4,Couvreur,26 All. des Droits de l'Homme,,0607813284,,bardage,3
bardage,Le Petit Couvreur,https://www.google.com/maps/place/Le+Petit+Couvreur/data=!4m7!3m6!1s0x47ed61e71b39f59f:0x79861f11fbbc5770!8m2!3d47.3433319!4d5.0794617!16s%2Fg%2F11gfp4drr1!19sChIJn_U5G-dh7UcRcFe8-xEfhnk?authuser=0&hl=fr&rclk=1,4.4,10,Entrepreneur spécialisé dans l'isolation,2 Rue de l'Yser,,0681677441,http://www.lepetit-couvreur.fr/,bardage,4
bardage,Couverture d'Hier et d'Aujourd'hui,https://www.google.com/maps/place/Couverture+d%27Hier+et+d%27Aujourd%27hui/data=!4m7!3m6!1s0x47ed763b65e0c85b:0x47659021d41c812e!8m2!3d48.1626698!4d5.5386941!16s%2Fg%2F1tdy3tbc!19sChIJW8jgZTt27UcRLoEc1CGQZUc?authuser=0&hl=fr&rclk=1,3.9,7,Entrepreneur spécialisé dans l'isolation,·,,0380436120,https://couverture-dijon.jimdo.com/,bardage,4
bardage,MS Couverture Zinguerie,https://www.google.com/maps/place/MS+Couverture+Zinguerie/data=!4m7!3m6!1s0x47f281c5d55870a1:0xc2ef03ee19695137!8m2!3d47.3132168!4d4.8606683!16s%2Fg%2F11fkyy2qb2!19sChIJoXBY1cWB8kcRN1FpGe4D78I?authuser=0&hl=fr&rclk=1,5.0,7,Couvreur,9 Rue du Moulin,,0786931772,https://www.facebook.com/MScouverturezinguerie/,bardage,9
bardage,Garnier couverture,https://www.google.com/maps/place/Garnier+couverture/data=!4m7!3m6!1s0x439be75a6495bfa3:0xfb200ef8454f5c45!8m2!3d47.1864856!4d4.9444482!16s%2Fg%2F11wx103fzt!19sChIJo7-VZFrnm0MRRVxPRfgOIPs?authuser=0&hl=fr&rclk=1,5.0,7,Couvreur,·,,0673837587,,bardage,6
bardage,CABETE FACADES Nîmes,https://www.google.com/maps/place/CABETE+FACADES+N%C3%AEmes/data=!4m7!3m6!1s0x12b42d27b022a937:0xe21c3dcf329d62f6!8m2!3d43.811618!4d4.317501!16s%2Fg%2F11x34hgmps!19sChIJN6kisCcttBIR9mKdMs89HOI?authuser=0&hl=fr&rclk=1,,,Façadier,115 Avenue Pavlov,,0448210505,https://www.google.com/aclk?sa=L&ai=DChsSEwiYz7H-g76UAxU3X0ECHdpOBLIYACICCAEQABoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XNSxAkkbpAZd2CxYGiEcIvgRSwY-7vlOt79pUKY278Kytf4lJt12-xoCbbwQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_2ZbyuJmE2e5-vqAVG1IXiYrMpbGQ&adurl&q&ctype=99&nis=6,bardage,6
bardage,Artisan toiture - Couvreur Zingueur - Adrien RAMES - Nimes (30),https://www.google.com/maps/place/Artisan+toiture+-+Couvreur+Zingueur+-+Adrien+RAMES+-+Nimes+%2830%29/data=!4m7!3m6!1s0x12b42fe89df0f433:0x108a721bd14b31f1!8m2!3d43.820086!4d4.300583!16s%2Fg%2F11nccxk1wm!19sChIJM_TwnegvtBIR8TFL0RtyihA?authuser=0&hl=fr&rclk=1,5.0,48,Couvreur,300 Chemin du Mas de Vedelin,,0612957234,https://www.google.com/aclk?sa=L&ai=DChsSEwiYz7H-g76UAxU3X0ECHdpOBLIYACICCAEQCBoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XEM0sCeUrf6BpXQt8yWaJARoLuCl6pnmv4luIc5QQl7Ia0Z2GEdCEhoCdFUQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_1-xAqgbx_1juqvz9I4wAfKTOzyRg&adurl&q&ctype=99&nis=6,bardage,6
bardage,"Couverture Étanchéité, Rayan","https://www.google.com/maps/place/Couverture+%C3%89tanch%C3%A9it%C3%A9,+Rayan/data=!4m7!3m6!1s0x12b5d36d65231071:0xa271e7cc6b717f2!8m2!3d43.8101224!4d4.3804679!16s%2Fg%2F11b6d2n8ns!19sChIJcRAjZW3TtRIR8he3xnweJwo?authuser=0&hl=fr&rclk=1",4.7,72,Couvreur,1433 Chem. du Bachas,,0663195940,https://xn--couverture-tanchit-rayan-lfcfc.com/,bardage,12
bardage,LJR Couverture - NÎMES LOPES 🏠,https://www.google.com/maps/place/LJR+Couverture+-+N%C3%8EMES+LOPES+%F0%9F%8F%A0/data=!4m7!3m6!1s0x12b42d33b1d44ec3:0x387698a7f31ff54f!8m2!3d43.8336023!4d4.3944101!16s%2Fg%2F11c2l422_0!19sChIJw07UsTMttBIRT_Uf86eYdjg?authuser=0&hl=fr&rclk=1,4.9,59,Couvreur,Av. Robert Bompard,,0631504283,http://toituresgard.fr/,bardage,6
bardage,Sud Etanchéité,https://www.google.com/maps/place/Sud+Etanch%C3%A9it%C3%A9/data=!4m7!3m6!1s0x12b5d2c06b908a4f:0x5b7d95b828888545!8m2!3d43.8349282!4d3.6925626!16s%2Fg%2F1tf2pdvh!19sChIJT4qQa8DStRIRRYWIKLiVfVs?authuser=0&hl=fr&rclk=1,3.5,14,Entreprise d'étanchéité,·,,0466272207,http://sud-etancheite-nimes.com/,bardage,6
bardage,Artisan toiture - Couvreur Zingueur - Adrien RAMES - Nimes (30),https://www.google.com/maps/place/Artisan+toiture+-+Couvreur+Zingueur+-+Adrien+RAMES+-+Nimes+%2830%29/data=!4m7!3m6!1s0x12b42fe89df0f433:0x108a721bd14b31f1!8m2!3d43.820086!4d4.3005831!16s%2Fg%2F11nccxk1wm!19sChIJM_TwnegvtBIR8TFL0RtyihA?authuser=0&hl=fr&rclk=1,5.0,48,Couvreur,300 Chem. du Mas de Vedelin,,0612957234,https://rames-couvreur-nimes.fr/,bardage,6
bardage,Extrêmes Façades,https://www.google.com/maps/place/Extr%C3%AAmes+Fa%C3%A7ades/data=!4m7!3m6!1s0x12b42c2241d55b03:0xe3775c2136903ddc!8m2!3d43.8067384!4d4.3212023!16s%2Fg%2F1x6n4bxv!19sChIJA1vVQSIstBIR3D2QNiFcd-M?authuser=0&hl=fr&rclk=1,4.7,82,Façadier,3214 Rte de Montpellier,,0466238178,http://www.extremes-facades.fr/,bardage,6
bardage,DELPORTE couvreur/zingueur,https://www.google.com/maps/place/DELPORTE+couvreur%2Fzingueur/data=!4m7!3m6!1s0x12b42dd08af9ed1d:0xb60c2916f23ac32c!8m2!3d43.8050474!4d4.3489923!16s%2Fg%2F11fmwsjgz3!19sChIJHe35itAttBIRLMM68hYpDLY?authuser=0&hl=fr&rclk=1,5.0,8,Couvreur,267 Imp. de Sous/font Dame,,0619241750,https://www.artdelporte-toiture.fr/,bardage,3
bardage,SB Toiture,https://www.google.com/maps/place/SB+Toiture/data=!4m7!3m6!1s0x12b42d1f4ad473c7:0x84f45f3fc2c730ff!8m2!3d43.8268521!4d4.3760963!16s%2Fg%2F11y2cr2d2z!19sChIJx3PUSh8ttBIR_zDHwj9f9IQ?authuser=0&hl=fr&rclk=1,5.0,1,Couvreur,97 Av. Pierre Mendès France,,0671127850,,bardage,6
bardage,Pratlong Toitures,https://www.google.com/maps/place/Pratlong+Toitures/data=!4m7!3m6!1s0x12b42e74c37fcf27:0x947740d7fcebab2!8m2!3d43.8502435!4d4.3455679!16s%2Fg%2F1tg2gkgh!19sChIJJ89_w3QutBIRsrrOfw10Rwk?authuser=0&hl=fr&rclk=1,4.6,9,Couvreur,·,,0466235771,http://www.pratlong-toitures-couvertures-charpentes.fr/?utm_source=gmb,bardage,6
bardage,Métamorphose Toit – Couvreur Facadier Nîmes,https://www.google.com/maps/place/M%C3%A9tamorphose+Toit+%E2%80%93+Couvreur+Facadier+N%C3%AEmes/data=!4m7!3m6!1s0x12b42dbc18649083:0xa7b663f1db793925!8m2!3d43.8064097!4d4.3268653!16s%2Fg%2F11jsph_4dd!19sChIJg5BkGLwttBIRJTl52_Fjtqc?authuser=0&hl=fr&rclk=1,4.9,51,Entrepreneur spécialisé dans l'isolation,·,,0448065070,https://www.metamorphose-toit.fr/,bardage,4
bardage,Couverture Charpentes Pratlong,https://www.google.com/maps/place/Couverture+Charpentes+Pratlong/data=!4m7!3m6!1s0x12b42e74c37fcf27:0x7babf3986357a0!8m2!3d43.867512!4d4.3158289!16s%2Fg%2F1tp68lpg!19sChIJJ89_w3QutBIRoFdjmPOrewA?authuser=0&hl=fr&rclk=1,3.7,3,Couvreur,186 Rue de Sauve,,0608712439,https://www.couverture-charpente-nimes.fr/,bardage,6
bardage,CABETE FACADES Nîmes,https://www.google.com/maps/place/CABETE+FACADES+N%C3%AEmes/data=!4m7!3m6!1s0x12b42d27b022a937:0xe21c3dcf329d62f6!8m2!3d43.811618!4d4.317501!16s%2Fg%2F11x34hgmps!19sChIJN6kisCcttBIR9mKdMs89HOI?authuser=0&hl=fr&rclk=1,,,Façadier,115 Avenue Pavlov,,0448210505,https://www.google.com/aclk?sa=L&ai=DChsSEwjdtOqEhL6UAxUnfkECHSquFCUYACICCAEQBBoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XICWVjdT-Jhdz5cEtsZyiP0Ee7IjAR2Tr6X_H0Yt0cQZiydoEsuNSRoC8IwQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_3wN9GczkxkyH7OJ_fQOhsGaGFVVw&adurl&q&ctype=99&nis=6,bardage,6
bardage,Artisan toiture - Couvreur Zingueur - Adrien RAMES - Nimes (30),https://www.google.com/maps/place/Artisan+toiture+-+Couvreur+Zingueur+-+Adrien+RAMES+-+Nimes+%2830%29/data=!4m7!3m6!1s0x12b42fe89df0f433:0x108a721bd14b31f1!8m2!3d43.820086!4d4.300583!16s%2Fg%2F11nccxk1wm!19sChIJM_TwnegvtBIR8TFL0RtyihA?authuser=0&hl=fr&rclk=1,5.0,48,Couvreur,300 Chemin du Mas de Vedelin,,0612957234,https://www.google.com/aclk?sa=L&ai=DChsSEwjdtOqEhL6UAxUnfkECHSquFCUYACICCAEQBxoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XDwArBMQ1c4V8w3diIPhluugoJ5ZQF0jM2uIzMzQyVsKuULDB1EHyBoCmEsQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_3bHn1fqt_3tjFpG1NKJfRcF0vJrQ&adurl&q&ctype=99&nis=6,bardage,6
bardage,"Masclaux Toiture - Charpentier, Couvreur, Zingueur - Nîmes, Alès, Uzès","https://www.google.com/maps/place/Masclaux+Toiture+-+Charpentier,+Couvreur,+Zingueur+-+N%C3%AEmes,+Al%C3%A8s,+Uz%C3%A8s/data=!4m7!3m6!1s0x12b43b1f6c43d66b:0xb93e593f191bd917!8m2!3d43.9428155!4d4.0798688!16s%2Fg%2F11c209rvfj!19sChIJa9ZDbB87tBIRF9kbGT9ZPrk?authuser=0&hl=fr&rclk=1",4.9,17,Charpentier,route de Quissac,,0466351943,https://www.masclauxtoiture.fr/,bardage,6
bardage,SAS M.A. Couverture,https://www.google.com/maps/place/SAS+M.A.+Couverture/data=!4m7!3m6!1s0x12b5d3769809045b:0xb37b99cdabe1aff5!8m2!3d43.8028324!4d4.4333576!16s%2Fg%2F11kpqg2phr!19sChIJWwQJmHbTtRIR9a_hq82Ze7M?authuser=0&hl=fr&rclk=1,4.9,18,Couvreur,3 Rue Jacqueline Auriol,,0629383575,http://www.facebook.com/morignyalex?utm_source=gmb,bardage,6
bardage,ECP ÉTANCHÉITÉ: Étancheur bardage recherche fuites toiture terrasse réparation travaux tuiles GARD VAUCLUSE NÎMES MILHAUD,https://www.google.com/maps/place/ECP+%C3%89TANCH%C3%89IT%C3%89:+%C3%89tancheur+bardage+recherche+fuites+toiture+terrasse+r%C3%A9paration+travaux+tuiles+GARD+VAUCLUSE+N%C3%8EMES+MILHAUD/data=!4m7!3m6!1s0x12b427d013b59465:0xd42a0c4fa349daa7!8m2!3d43.7424648!4d4.2241051!16s%2Fg%2F11bx2lmy05!19sChIJZZS1E9AntBIRp9pJo08MKtQ?authuser=0&hl=fr&rclk=1,4.2,9,Entrepreneur spécialisé dans l'isolation,30 Rue des Mimosas,,0672303751,,bardage,13
bardage,Façades Languedociennes Laasri,https://www.google.com/maps/place/Fa%C3%A7ades+Languedociennes+Laasri/data=!4m7!3m6!1s0x12b420a41130effb:0xf676b6cb6c0b7!8m2!3d43.7510873!4d4.2602114!16s%2Fg%2F1tctzm6h!19sChIJ--8wEaQgtBIRt8C2bGtnDwA?authuser=0&hl=fr&rclk=1,4.6,22,Façadier,153 Av. Robert de Joly R1 - PORTE 102,,0466772935,http://www.facades-languedociennes.com/,bardage,6
bardage,Metallerie Charpente Du Sud MCS,https://www.google.com/maps/place/Metallerie+Charpente+Du+Sud+MCS/data=!4m7!3m6!1s0x12b5cf3ddb66c5f5:0x46f930b80d0f2409!8m2!3d43.6898017!4d2.2591964!16s%2Fg%2F11rfdvnlxl!19sChIJ9cVm2z3PtRIRCSQPDbgw-UY?authuser=0&hl=fr&rclk=1,5.0,2,Entreprise de construction de charpente métallique,·,,0466721663,http://www.metallerie-charpente-sud.fr/,cloture,3
bardage,Mr DELAGE couvreur Sarthe,https://www.google.com/maps/place/Mr+DELAGE+couvreur+Sarthe/data=!4m7!3m6!1s0x47e28f0b8721143b:0x2af05e836017b23e!8m2!3d47.9701799!4d0.2269392!16s%2Fg%2F11l6l291sf!19sChIJOxQhhwuP4kcRPrIXYINe8Co?authuser=0&hl=fr&rclk=1,4.9,100,Couvreur,94 Bd Jean Yves Chapalain,,0616981761,https://www.tours-couvreur.fr/,bardage,3
bardage,LA TUILE DE BOIS SOVECO,https://www.google.com/maps/place/LA+TUILE+DE+BOIS+SOVECO/data=!4m7!3m6!1s0x47e23a9df42a1205:0xaf03b89ebc91a002!8m2!3d48.0092531!4d0.1978768!16s%2Fg%2F1td41snp!19sChIJBRIq9J064kcRAqCRvJ64A68?authuser=0&hl=fr&rclk=1,,,Couvreur,4 Pl. St Michel,,0672378166,http://www.latuiledebois.com/,bardage,3
bardage,"HAR COUVREUR SARTHE Couvreur Charpentier étanchéité, recherche de fuite, velux, entretien, gouttière","https://www.google.com/maps/place/HAR+COUVREUR+SARTHE+Couvreur+Charpentier+%C3%A9tanch%C3%A9it%C3%A9,+recherche+de+fuite,+velux,+entretien,+goutti%C3%A8re/data=!4m7!3m6!1s0x47e28d07ed8f0c99:0xd328844e86262016!8m2!3d48.0113612!4d0.2015271!16s%2Fg%2F11pyc30hj8!19sChIJmQyP7QeN4kcRFiAmhk6EKNM?authuser=0&hl=fr&rclk=1",4.5,30,Entrepreneur spécialisé dans l'isolation,18 Rue Montbarbet,,0637709195,https://har-couvreur-sarthe.fr/,bardage,10
bardage,DLB COUVERTURE,https://www.google.com/maps/place/DLB+COUVERTURE/data=!4m7!3m6!1s0x47e28f79f9d75b35:0x882e7e9e9f6b547d!8m2!3d47.9672073!4d0.1753488!16s%2Fg%2F11btmqpy91!19sChIJNVvX-XmP4kcRfVRrn55-Log?authuser=0&hl=fr&rclk=1,4.9,9,Couvreur,28 Bd Pierre Lefaucheux,,0243166190,https://dlb-couverture.fr/,bardage,6
