niche_source,company_name,google_maps_url,google_rating,google_review_count,category_google,address,city,phone,website,niche_strict,confidence_score,city_matched,phone_norm,competitors_count_lsa
chauffagiste,"ELITHERME : Plombier, Chauffagiste, Électricien, Carreleur, Salle de bain - Rennes","https://www.google.com/maps/place/ELITHERME+:+Plombier,+Chauffagiste,+%C3%89lectricien,+Carreleur,+Salle+de+bain+-+Rennes/data=!4m7!3m6!1s0x480edfd2165da26d:0xea6d4a06c6b399a6!8m2!3d48.137999!4d-1.6722948!16s%2Fg%2F11k2k3vlfl!19sChIJbaJdFtLfDkgRppmzxgZKbeo?authuser=0&hl=fr&rclk=1",4.8,40,Plombier,4 All. de l'équinoxe,,0788076996,http://elitherme.fr/,chauffagiste,6,Rennes,0788076996,2
chauffagiste,Clim+ Rennes : Climatisation - Ventilation - Chauffage,https://www.google.com/maps/place/Clim%2B+Rennes+:+Climatisation+-+Ventilation+-+Chauffage/data=!4m7!3m6!1s0x480edf2fac07a845:0x557740e28846a07!8m2!3d48.1050604!4d-1.6291648!16s%2Fg%2F11fz9xtlfp!19sChIJRagHrC_fDkgRB2qEKA50VwU?authuser=0&hl=fr&rclk=1,4.7,26,Fournisseur de systèmes de climatisation,14 Rue de Bray,,0299227151,https://www.climplus.com/infos-agence/rennes-clim-5275,chauffagiste,9,Rennes,0299227151,2
chauffagiste,Urgence Plomberie Rennes,https://www.google.com/maps/place/Urgence+Plomberie+Rennes/data=!4m7!3m6!1s0x480f1f723b68ed43:0xcf056920f0c73dcf!8m2!3d48.0196889!4d-1.7078447!16s%2Fg%2F11g0tlf230!19sChIJQ-1oO3IfD0gRzz3H8CBpBc8?authuser=0&hl=fr&rclk=1,5.0,3,Plombier,2 Av. Colette Besson,,0663739066,http://www.plomberie-rennes.fr/,chauffagiste,6,Rennes,0663739066,2
chauffagiste,LAK plomberie Reims,https://www.google.com/maps/place/LAK+plomberie+Reims/data=!4m7!3m6!1s0x87288551cd6c26ed:0xdb3feed3be19023f!8m2!3d49.267999!4d4.02641!16s%2Fg%2F11tr_2wdgq!19sChIJ7SZszVGFKIcRPwIZvtPuP9s?authuser=0&hl=fr&rclk=1,5.0,99,Plombier,77 Rue Émile Zola,,0634451916,https://www.google.com/aclk?sa=L&ai=DChsSEwjYusWRvb2UAxVRf0ECHQjGF8kYACICCAEQARoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XAz8xdrCTlcakR5wSRoJ7W0X2lAyD3H-nBwnGpX0AQSWxDYvUsNBHxoC6-wQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_2rHbIf38S40qVqZQVTM4DiaS6Ocg&adurl&q&ctype=99&nis=6,chauffagiste,6,Reims,0634451916,2
chauffagiste,REIMS PLOMBERIE Eurl Dumont Laurent,https://www.google.com/maps/place/REIMS+PLOMBERIE+Eurl+Dumont+Laurent/data=!4m7!3m6!1s0x47e97512831686af:0x9e40a6f23eacc221!8m2!3d49.2642366!4d4.0177106!16s%2Fg%2F1tfrwtr8!19sChIJr4YWgxJ16UcRIcKsPvKmQJ4?authuser=0&hl=fr&rclk=1,4.9,115,Plombier,·,,0628947342,http://www.reimsplomberie.net/,chauffagiste,6,Reims,0628947342,2
chauffagiste,Piskorski Bois & énergie Reims,https://www.google.com/maps/place/Piskorski+Bois+%26+%C3%A9nergie+Reims/data=!4m7!3m6!1s0x47e97522ecb56391:0xafa8772b73f78b81!8m2!3d49.2567157!4d3.9833792!16s%2Fg%2F11sn3vhdvy!19sChIJkWO17CJ16UcRgYv3cyt3qK8?authuser=0&hl=fr&rclk=1,4.9,699,Magasin de bois de chauffage,·,,0645830617,https://www.piskorski-bois-energie.fr/,chauffagiste,3,Reims,0645830617,2
chauffagiste,Rolesco Reims,https://www.google.com/maps/place/Rolesco+Reims/data=!4m7!3m6!1s0x47e976a96332b45d:0xf8c161725ebe1b1d!8m2!3d49.2178683!4d4.0699216!16s%2Fg%2F11f37ld158!19sChIJXbQyY6l26UcRHRu-XnJhwfg?authuser=0&hl=fr&rclk=1,4.8,11,Entrepreneur spécialisé dans les systèmes de CVC,10 bis Rue du Commerce,,0326612910,https://www.rolesco.fr/,chauffagiste,3,Reims,0326612910,2
chauffagiste,Etablissement Schuler | Couvreur à Reims Dépannage fuite,https://www.google.com/maps/place/Etablissement+Schuler+%7C+Couvreur+%C3%A0+Reims+D%C3%A9pannage+fuite/data=!4m7!3m6!1s0x47e975eafe73a27f:0xa87b9ff22249791f!8m2!3d49.2594128!4d4.0445243!16s%2Fg%2F11m_m38kbl!19sChIJf6Jz_up16UcRH3lJIvKfe6g?authuser=0&hl=fr&rclk=1,4.7,114,Couvreur,69 bis Av. Jean Jaurès,,0678815767,http://reims-couvreur.fr/,bardage,6,Reims,0678815767,2
chauffagiste,APC - ANGERS PLOMBERIE CHAUFFAGE,https://www.google.com/maps/place/APC+-+ANGERS+PLOMBERIE+CHAUFFAGE/data=!4m7!3m6!1s0x48087920f2a6385d:0x98aaf19e5144db57!8m2!3d47.3894391!4d-0.559822!16s%2Fg%2F11fhl3yqqd!19sChIJXTim8iB5CEgRV9tEUZ7xqpg?authuser=0&hl=fr&rclk=1,4.6,50,Chauffagiste,,,0647286951,,chauffagiste,9,Angers,0647286951,2
chauffagiste,Entreprise Le Mener - Plombier Chauffagiste - Angers,https://www.google.com/maps/place/Entreprise+Le+Mener+-+Plombier+Chauffagiste+-+Angers/data=!4m7!3m6!1s0x480879d7317a77bd:0x320e9761a733b907!8m2!3d47.5071666!4d-0.5081458!16s%2Fg%2F11q43nwtg2!19sChIJvXd6Mdd5CEgRB7kzp2GXDjI?authuser=0&hl=fr&rclk=1,4.7,39,Chauffagiste,·,,0241257400,http://www.lemener.fr/,chauffagiste,6,Angers,0241257400,2
chauffagiste,Societe Nicolas HUCHET,https://www.google.com/maps/place/Societe+Nicolas+HUCHET/data=!4m7!3m6!1s0x48087a2e619c565f:0x1bf8adfce645e1a2!8m2!3d47.5080218!4d-0.5158786!16s%2Fg%2F11btlsq77p!19sChIJX1acYS56CEgRouFF5vyt-Bs?authuser=0&hl=fr&rclk=1,4.9,129,Chauffagiste,25 bis Rte d'Angers,,0241937439,https://www.nicolas-huchet.fr/,chauffagiste,3,Angers,0241937439,2
chauffagiste,Bicycl'eau Angers - Votre plombier à vélo (dépannage et installation),https://www.google.com/maps/place/Bicycl%27eau+Angers+-+Votre+plombier+%C3%A0+v%C3%A9lo+%28d%C3%A9pannage+et+installation%29/data=!4m7!3m6!1s0x25030197c7fa8b5:0x36123c1b3675e193!8m2!3d47.4713371!4d-0.5235602!16s%2Fg%2F11lcq2mnrx!19sChIJtah_fBkwUAIRk-F1Nhs8EjY?authuser=0&hl=fr&rclk=1,5.0,94,Plombier,"Ateliers partagés Pepina, 6 Rue Guillaume Lekeu",,0651782923,http://www.angers.bicycleau.fr/,chauffagiste,3,Angers,0651782923,2
chauffagiste,"Poêle, insert, chaudière - MJ Poêle Angers","https://www.google.com/maps/place/Po%C3%AAle,+insert,+chaudi%C3%A8re+-+MJ+Po%C3%AAle+Angers/data=!4m7!3m6!1s0x480879aed0ec793b:0x545e612451c0c339!8m2!3d47.4755669!4d-0.5203582!16s%2Fg%2F11fpgh0v8q!19sChIJO3ns0K55CEgROcPAUSRhXlQ?authuser=0&hl=fr&rclk=1",4.6,286,Magasin de poêles à bois,·,,0243968655,https://mj-poele.fr/,chauffagiste,3,Angers,0243968655,2
chauffagiste,Froid Express - Frigoriste - Pompe à Chaleur Le Mans 72,https://www.google.com/maps/place/Froid+Express+-+Frigoriste+-+Pompe+%C3%A0+Chaleur+Le+Mans+72/data=!4m7!3m6!1s0x47e2889b6965fa25:0x78eab19b55fd4924!8m2!3d47.9495122!4d0.180693!16s%2Fg%2F1tvdj24d!19sChIJJfplaZuI4kcRJEn9VZux6ng?authuser=0&hl=fr&rclk=1,4.8,213,Chauffagiste,·,,0243248017,http://www.froid-express.fr/,chauffagiste,6,Le Mans,0243248017,2
chauffagiste,Téréva Le Mans,https://www.google.com/maps/place/T%C3%A9r%C3%A9va+Le+Mans/data=!4m7!3m6!1s0x47e28f636eee28b3:0xc8e1e514f907a777!8m2!3d47.972736!4d0.170153!16s%2Fg%2F1tdmjs4q!19sChIJsyjubmOP4kcRd6cH-RTl4cg?authuser=0&hl=fr&rclk=1,4.6,16,Fournisseur d'équipements de chauffage,·,,0243502600,https://www.tereva.fr/document/A-540098-tereva-agence-tereva-le-mans,chauffagiste,3,Le Mans,0243502600,2
chauffagiste,TN Plomberie Tours,https://www.google.com/maps/place/TN+Plomberie+Tours/data=!4m7!3m6!1s0x61ab2e59ca0a5bd1:0x64a1cf24f5b1b26c!8m2!3d47.3831964!4d0.6826601!16s%2Fg%2F11rgx1c5nz!19sChIJ0VsKylkuq2ERbLKx9STPoWQ?authuser=0&hl=fr&rclk=1,4.8,95,Plombier,14 Rue du Général Faidherbe,,0988018965,,chauffagiste,6,Tours,0988018965,2
chauffagiste,Energie Pajon Confort - Climatisation à Tours nord,https://www.google.com/maps/place/Energie+Pajon+Confort+-+Climatisation+%C3%A0+Tours+nord/data=!4m7!3m6!1s0x47e32b3565dcd6b5:0x9d057f11f55649a8!8m2!3d47.4586465!4d0.7113534!16s%2Fg%2F11fn7lc70x!19sChIJtdbcZTUr40cRqElW9RF_BZ0?authuser=0&hl=fr&rclk=1,4.7,44,Chauffagiste,16 Rue de l'Égalité,,0246678832,http://www.e-p-c-37.com/,chauffagiste,6,Tours,0246678832,2
chauffagiste,ALLTHERMIC - Tours,https://www.google.com/maps/place/ALLTHERMIC+-+Tours/data=!4m7!3m6!1s0x47fcd6a8efcd6969:0x670f7962aa3a7228!8m2!3d47.3652069!4d0.7270519!16s%2Fg%2F11b6dgjrkt!19sChIJaWnN76jW_EcRKHI6qmJ5D2c?authuser=0&hl=fr&rclk=1,5.0,9,Chauffagiste,·,,0247520041,,chauffagiste,3,Tours,0247520041,2
chauffagiste,Rolesco Tours,https://www.google.com/maps/place/Rolesco+Tours/data=!4m7!3m6!1s0x47fcd7f9d223a21f:0x5fec9eafa1c66c2f!8m2!3d47.3341571!4d0.6977749!16s%2Fg%2F11k18735c_!19sChIJH6Ij0vnX_EcRL2zGoa-e7F8?authuser=0&hl=fr&rclk=1,5.0,9,Fournisseur de systèmes de climatisation,24 Rue Michael Faraday,,0247210734,https://www.rolesco.fr/,chauffagiste,3,Tours,0247210734,2
chauffagiste,Celsius Vadala: Climatisation - Pompe à chaleur - Plomberie - Chauffage - 37 - Tours - Chinon - Installation,https://www.google.com/maps/place/Celsius+Vadala:+Climatisation+-+Pompe+%C3%A0+chaleur+-+Plomberie+-+Chauffage+-+37+-+Tours+-+Chinon+-+Installation/data=!4m7!3m6!1s0x47fd28fd29e9fa65:0x48e3e16e0967fc6!8m2!3d47.269211!4d0.47224!16s%2Fg%2F1tqnkz_5!19sChIJZfrpKf0o_UcRxn-W4BY-jgQ?authuser=0&hl=fr&rclk=1,4.9,109,Entrepreneur spécialisé dans les systèmes de CVC,"III, ZA LA LOGE, 2 All. Chalmin",,0247531621,http://www.froid-pompeachaleur.fr/,chauffagiste,15,Tours,0247531621,2
chauffagiste,MH Plomberie Tours,https://www.google.com/maps/place/MH+Plomberie+Tours/data=!4m7!3m6!1s0x47fcd5d3ca6724bd:0x6b6223e8be1aff92!8m2!3d47.6608209!4d1.3044368!16s%2Fg%2F11hf7kxdgc!19sChIJvSRnytPV_EcRkv8avugjYms?authuser=0&hl=fr&rclk=1,4.8,85,Plombier,·,,0668422317,,chauffagiste,6,Tours,0668422317,2
chauffagiste,REM Plomberie & Chauffage - Amiens,https://www.google.com/maps/place/REM+Plomberie+%26+Chauffage+-+Amiens/data=!4m7!3m6!1s0x47e78756864a7825:0xb0f51bf2bdcac99f!8m2!3d49.9145757!4d2.3015068!16s%2Fg%2F11t516p2p8!19sChIJJXhKhlaH50cRn8nKvfIb9bA?authuser=0&hl=fr&rclk=1,4.9,43,Chauffagiste,2 All. de la Belle Saison,,0625999883,http://www.rem-plomberie-amiens.fr/,chauffagiste,9,Amiens,0625999883,2
chauffagiste,H2eau plomberie - chauffage - dépannage - recherche de fuite enterrée - climatisation,https://www.google.com/maps/place/H2eau+plomberie+-+chauffage+-+d%C3%A9pannage+-+recherche+de+fuite+enterr%C3%A9e+-+climatisation/data=!4m7!3m6!1s0xd5932cf56dfeab7:0xb10359cdaf65603b!8m2!3d49.8829518!4d2.3299262!16s%2Fg%2F11kk07rjtl!19sChIJt-rfVs8yWQ0RO2Blr81ZA7E?authuser=0&hl=fr&rclk=1,5.0,105,Chauffagiste,"H2eau.amiens@gmail.com, 71 Rue de l'Étoile",,0745185282,,chauffagiste,12,Amiens,0745185282,2
chauffagiste,PARTEDIS Pièces Détachées - Limoges,https://www.google.com/maps/place/PARTEDIS+Pi%C3%A8ces+D%C3%A9tach%C3%A9es+-+Limoges/data=!4m7!3m6!1s0x47f935734ba93ced:0xac47d6586b19b84e!8m2!3d45.8771041!4d1.2836924!16s%2Fg%2F11g8vpn99_!19sChIJ7TypS3M1-UcRTrgZa1jWR6w?authuser=0&hl=fr&rclk=1,4.6,12,Fournisseur d'équipements de chauffage,·,,0555024175,http://www.partedis.com/agence/limoges-pieces-detachees/,chauffagiste,3,Limoges,0555024175,3
chauffagiste,A Poêle Limoges,https://www.google.com/maps/place/A+Po%C3%AAle+Limoges/data=!4m7!3m6!1s0x47f935df4f0a8cab:0xfc5f3b25a6cc5081!8m2!3d45.8851076!4d1.2907953!16s%2Fg%2F11nsv9nvgr!19sChIJq4wKT981-UcRgVDMpiU7X_w?authuser=0&hl=fr&rclk=1,4.8,268,Chauffagiste,·,,0544201947,https://www.apoele-limoges.fr/,chauffagiste,3,Limoges,0544201947,3
chauffagiste,Rolesco Limoges,https://www.google.com/maps/place/Rolesco+Limoges/data=!4m7!3m6!1s0x47f9356d5b6d99a9:0xae09379c565e249d!8m2!3d45.8787597!4d1.2786568!16s%2Fg%2F11bbyh3d0g!19sChIJqZltW201-UcRnSReVpw3Ca4?authuser=0&hl=fr&rclk=1,4.5,16,Entrepreneur spécialisé dans les systèmes de CVC,54 Rue Nicolas Appert,,0555490077,https://www.rolesco.fr/,chauffagiste,3,Limoges,0555490077,3
chauffagiste,CLIMAX - Climatisation à Perpignan,https://www.google.com/maps/place/CLIMAX+-+Climatisation+%C3%A0+Perpignan/data=!4m7!3m6!1s0x12b06f22e9b78c55:0x65a423e8b19a8ee8!8m2!3d42.7315999!4d2.9064697!16s%2Fg%2F11c1v0m8p9!19sChIJVYy36SJvsBIR6I6asegjpGU?authuser=0&hl=fr&rclk=1,4.9,98,Entrepreneur spécialisé dans les systèmes de CVC,248 Rue Ettore Bugatti,,0468525280,https://climax-perpignan.fr/,chauffagiste,6,Perpignan,0468525280,2
chauffagiste,Baille Climatisation Perpignan,https://www.google.com/maps/place/Baille+Climatisation+Perpignan/data=!4m7!3m6!1s0x260905d9b4bd5b83:0x1384b49e89009d24!8m2!3d42.6987436!4d2.9451938!16s%2Fg%2F11lf4gvryg!19sChIJg1u9tNkFCSYRJJ0AiZ60hBM?authuser=0&hl=fr&rclk=1,5.0,28,Service de réparation de systèmes de climatisation,11 Rue georges lavagne,,0781323356,https://www.bailleclimatisation.fr/,chauffagiste,3,Perpignan,0781323356,2
chauffagiste,"Renov&Sun - Photovoltaïque, Chauffage, Climatisation & Rénovation énergétique à Perpignan","https://www.google.com/maps/place/Renov%26Sun+-+Photovolta%C3%AFque,+Chauffage,+Climatisation+%26+R%C3%A9novation+%C3%A9nerg%C3%A9tique+%C3%A0+Perpignan/data=!4m7!3m6!1s0x12b0714b05d2123b:0x28c09d21a8f1c748!8m2!3d42.6679997!4d2.9171976!16s%2Fg%2F11x1_716nw!19sChIJOxLSBUtxsBIRSMfxqCGdwCg?authuser=0&hl=fr&rclk=1",5.0,19,Entreprise d'énergie solaire,·,,0468072677,https://www.renovandsun.com/,chauffagiste,6,Perpignan,0468072677,2
chauffagiste,SARP - SOUCAS Perpignan,https://www.google.com/maps/place/SARP+-+SOUCAS+Perpignan/data=!4m7!3m6!1s0x12b06f6a8dc1ab1d:0xf86ee373d7e82bfe!8m2!3d42.7305171!4d2.8725555!16s%2Fg%2F11j8zs4s7s!19sChIJHavBjWpvsBIR_ivo13Pjbvg?authuser=0&hl=fr&rclk=1,5.0,42,Plombier,·,,0468546978,https://agence.sarp-assainissement.fr/167-soucas-perpignan,chauffagiste,3,Perpignan,0468546978,2
chauffagiste,Allo Débouchage Perpignan - Débouchage canalisations,https://www.google.com/maps/place/Allo+D%C3%A9bouchage+Perpignan+-+D%C3%A9bouchage+canalisations/data=!4m7!3m6!1s0x12b06fa9605500c7:0xc40bff19152a9bdd!8m2!3d42.6835304!4d2.9021482!16s%2Fg%2F11rq7s96y8!19sChIJxwBVYKlvsBIR3ZsqFRn_C8Q?authuser=0&hl=fr&rclk=1,4.9,69,Plombier,7 Pass. de l'Université,,0763643905,https://www.allodebouchage.com/nos-zones-dintervention/occitanie/66-pyrenees-orientales/perpignan/,chauffagiste,3,Perpignan,0763643905,2
chauffagiste,AZ Dépannage Plomberie Chauffage Besançon,https://www.google.com/maps/place/AZ+D%C3%A9pannage+Plomberie+Chauffage+Besan%C3%A7on/data=!4m7!3m6!1s0x68722da109d94b85:0x14e6f60c812e220b!8m2!3d47.2373367!4d6.0082032!16s%2Fg%2F11y5vgt9xq!19sChIJhUvZCaEtcmgRCyIugQz25hQ?authuser=0&hl=fr&rclk=1,4.9,65,Chauffagiste,·,,0665495815,https://adilzakaryanahnah.wixsite.com/my-site-1,chauffagiste,9,Besançon,0665495815,2
chauffagiste,LERICHE Energies Renouvelables Solutions chauffagiste climaticien pompe à chaleur climatisation à La Rochelle,https://www.google.com/maps/place/LERICHE+Energies+Renouvelables+Solutions+chauffagiste+climaticien+pompe+%C3%A0+chaleur+climatisation+%C3%A0+La+Rochelle/data=!4m7!3m6!1s0x48015560715b1f61:0x8a870d7a6c04a637!8m2!3d46.165029!4d-1.19264!16s%2Fg%2F11tp16m6z_!19sChIJYR9bcWBVAUgRN6YEbHoNh4o?authuser=0&hl=fr&rclk=1,4.9,36,Chauffagiste,61 Avenue Denfert-Rochereau,,0516590362,https://www.google.com/aclk?sa=L&ai=DChsSEwicsor6v72UAxUekWgJHSa8Gg4YACICCAEQAxoCd2Y&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XCbq6YnUhjlTzbSmyUVHtX7TKFfEfPvvTRw3wc0TjV_nWEPwAcJUMBoC5agQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_299GCyINJ7skW6IT4bW8keenzJWw&adurl&q&ctype=99&nis=6,chauffagiste,9,La Rochelle,0516590362,2
chauffagiste,Clim+ La Rochelle : Climatisation - Ventilation - Chauffage,https://www.google.com/maps/place/Clim%2B+La+Rochelle+:+Climatisation+-+Ventilation+-+Chauffage/data=!4m7!3m6!1s0x48014de355bdb0e1:0xe86cb9d3e478d482!8m2!3d46.1576337!4d-1.1078895!16s%2Fg%2F11b5ys4w56!19sChIJ4bC9VeNNAUgRgtR45NO5bOg?authuser=0&hl=fr&rclk=1,4.6,14,Fournisseur de systèmes de climatisation,Av. Joliot-Curie,,0546565401,https://www.climplus.com/infos-agence/clim-la-rochelle-4419,chauffagiste,9,La Rochelle,0546565401,2
chauffagiste,"MAXENERGIES - Pompes à chaleur, chaudières, climatisation La Rochelle","https://www.google.com/maps/place/MAXENERGIES+-+Pompes+%C3%A0+chaleur,+chaudi%C3%A8res,+climatisation+La+Rochelle/data=!4m7!3m6!1s0x480153213f9858c5:0x43be688076655afb!8m2!3d46.157095!4d-1.1056869!16s%2Fg%2F11lrfwlzvx!19sChIJxViYPyFTAUgR-1pldoBovkM?authuser=0&hl=fr&rclk=1",4.6,9,Chauffagiste,·,,0698293498,http://www.maxenergies.fr/,chauffagiste,9,La Rochelle,0698293498,2
chauffagiste,AS CHAUFFAGE - Dépannage de chaudière à Teurthéville-Bocage près de Cherbourg-en-Cotentin,https://www.google.com/maps/place/AS+CHAUFFAGE+-+D%C3%A9pannage+de+chaudi%C3%A8re+%C3%A0+Teurth%C3%A9ville-Bocage+pr%C3%A8s+de+Cherbourg-en-Cotentin/data=!4m7!3m6!1s0x480b63c6b206a6a3:0xda821b9b928750a8!8m2!3d49.5971104!4d-1.4087657!16s%2Fg%2F11mv5f5rcz!19sChIJo6YGssZjC0gRqFCHkpsbgto?authuser=0&hl=fr&rclk=1,5.0,24,Chauffagiste,12 La Clerauderie,,0663020194,https://www.as-chauffage.fr/,chauffagiste,9,Cherbourg-en-Cotentin,0663020194,2
chauffagiste,ARKAM Plomberie et climatisation Béziers,https://www.google.com/maps/place/ARKAM+Plomberie+et+climatisation+B%C3%A9ziers/data=!4m7!3m6!1s0x42d91962d0a872f1:0xf66b8e6d937c522a!8m2!3d43.348103!4d3.234228!16s%2Fg%2F11lyz2l8cj!19sChIJ8XKo0GIZ2UIRKlJ8k22Oa_Y?authuser=0&hl=fr&rclk=1,4.8,24,Chauffagiste,·,,0774550823,,chauffagiste,9,Béziers,0774550823,2
chauffagiste,"Plombier Trav'eau Renov Saint Nazaire Dépannage, Chauffe-Eau Rénovation Salle de Bains","https://www.google.com/maps/place/Plombier+Trav%27eau+Renov+Saint+Nazaire+D%C3%A9pannage,+Chauffe-Eau+R%C3%A9novation+Salle+de+Bains/data=!4m7!3m6!1s0x4805693a8ccce351:0x9b281f0ad9681edc!8m2!3d47.3113534!4d-2.3246799!16s%2Fg%2F11qp56zvnw!19sChIJUePMjDppBUgR3B5o2QofKJs?authuser=0&hl=fr&rclk=1",4.9,436,Chauffagiste,·,,0624060604,https://www.plombierdepannage44600.fr/?utm_source=gmb,chauffagiste,6,Saint-Nazaire,0624060604,2
chauffagiste,NEO-RESSOURCES Bourges,https://www.google.com/maps/place/NEO-RESSOURCES+Bourges/data=!4m7!3m6!1s0x47fa958ab7740ab5:0x534dded79dcac205!8m2!3d47.0802371!4d2.3913763!16s%2Fg%2F11sfrt062n!19sChIJtQp0t4qV-kcRBcLKndfeTVM?authuser=0&hl=fr&rclk=1,4.6,29,Chauffagiste,93 Rue d'Auron,,0246969560,,chauffagiste,3,Bourges,0246969560,2
chauffagiste,Litka vmc neuilly sur seine - installation vmc - nettoyage vmc,https://www.google.com/maps/place/Litka+vmc+neuilly+sur+seine+-+installation+vmc+-+nettoyage+vmc/data=!4m7!3m6!1s0x47e665a0eb63a2b1:0x40ad0b367730f4af!8m2!3d48.8829044!4d2.2710469!16s%2Fg%2F11vl381j8n!19sChIJsaJj66Bl5kcRr_QwdzYLrUA?authuser=0&hl=fr&rclk=1,5.0,18,Service de nettoyage de conduits de ventilation,17 Rue Saint-Pierre,,0184202940,http://litka-vmc-neuilly-sur-seine.com/,chauffagiste,3,Neuilly-sur-Seine,0184202940,2
chauffagiste,Aidotravo Pessac,https://www.google.com/maps/place/Aidotravo+Pessac/data=!4m7!3m6!1s0xd54d900f278738d:0x500948e8f8c58498!8m2!3d44.801787!4d-0.662608!16s%2Fg%2F11q48dv04x!19sChIJjXN48gDZVA0RmITF-OhICVA?authuser=0&hl=fr&rclk=1,5.0,51,Chauffagiste,5 All. Léon Tolstoï,,0626466757,http://aidotravo.fr/?utm_source=gmb,chauffagiste,3,Pessac,0626466757,2
chauffagiste,Maison Butaud - Vénissieux,https://www.google.com/maps/place/Maison+Butaud+-+V%C3%A9nissieux/data=!4m7!3m6!1s0x47f4c2028f2ed42d:0x6ab85f1042013c51!8m2!3d45.710382!4d4.8661655!16s%2Fg%2F1w96g296!19sChIJLdQujwLC9EcRUTwBQhBfuGo?authuser=0&hl=fr&rclk=1,4.7,68,Plombier,·,,0478743136,https://www.jean-butaud.fr/?utm_source=gmb,chauffagiste,3,Vénissieux,0478743136,2
chauffagiste,PCM Habitat Plomberie Chauffage Pompe à chaleur Lorient,https://www.google.com/maps/place/PCM+Habitat+Plomberie+Chauffage+Pompe+%C3%A0+chaleur+Lorient/data=!4m7!3m6!1s0x48105f76220c5dc9:0xe8a2e0a445672433!8m2!3d47.789307!4d-3.332004!16s%2Fg%2F11jbp128kf!19sChIJyV0MInZfEEgRMyRnRaTgoug?authuser=0&hl=fr&rclk=1,4.4,128,Plombier,200 Rue François Groult,,0255990007,https://www.google.com/aclk?sa=L&ai=DChsSEwidj4TVwr2UAxVCi2gJHaJtKIoYACICCAEQABoCd2Y&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XCMsLxbL_n9hfDuZOYdSCM6TXR3Bb8ySlMp6LyBSU5oJaqV-W9ajZhoC3E4QAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_1_UogivGgQtKGuRzHgg-kadqDXeA&adurl&q&ctype=99&nis=6,chauffagiste,12,Lorient,0255990007,2
chauffagiste,Rexel Hyeres,https://www.google.com/maps/place/Rexel+Hyeres/data=!4m7!3m6!1s0x12c923eeab255805:0x75f2ae940fc70622!8m2!3d43.1085938!4d6.1056021!16s%2Fg%2F11gy1lpt88!19sChIJBVglq-4jyRIRIgbHD5Su8nU?authuser=0&hl=fr&rclk=1,4.9,14,Fournisseur d'équipements de chauffage,·,,0494007040,http://www.rexel.fr/frx,chauffagiste,3,Hyères,0494007040,2
chauffagiste,HOMMAGES Pompes Funèbres - Hyères - URGENCE Décès PACA 24H/7J,https://www.google.com/maps/place/HOMMAGES+Pompes+Fun%C3%A8bres+-+Hy%C3%A8res+-+URGENCE+D%C3%A9c%C3%A8s+PACA+24H%2F7J/data=!4m7!3m6!1s0x12c92337dce9f8f5:0x85f8d155cecd23d!8m2!3d43.1214492!4d6.1315135!16s%2Fg%2F11fmp7mqhs!19sChIJ9fjp3DcjyRIRPdLsXBWNXwg?authuser=0&hl=fr&rclk=1,4.9,124,Entreprise de pompes funèbres,·,,0483421962,https://www.pompes-funebres-varoises.fr/,chauffagiste,3,Hyères,0483421962,2
chauffagiste,ALEXPERIMMO DIAGNOSTIC & EXPERTISES HYERES VAR PACA,https://www.google.com/maps/place/ALEXPERIMMO+DIAGNOSTIC+%26+EXPERTISES+HYERES+VAR+PACA/data=!4m7!3m6!1s0x12c923a049f1d217:0xb0c4e5e3ca2d143!8m2!3d43.1248138!4d6.1302773!16s%2Fg%2F11_dqy0h8!19sChIJF9LxSaAjyRIRQ9GiPF5ODAs?authuser=0&hl=fr&rclk=1,4.9,100,Expert immobilier,6 Mnt de Noailles,,0658281789,http://www.alexperimmo.fr/?utm_source=gmb,chauffagiste,3,Hyères,0658281789,2
chauffagiste,Clim+ Pantin : Climatisation - Ventilation - Chauffage,https://www.google.com/maps/place/Clim%2B+Pantin+:+Climatisation+-+Ventilation+-+Chauffage/data=!4m7!3m6!1s0x47e66d52a5079a43:0xb9d6df71166a3df4!8m2!3d48.9016195!4d2.4175789!16s%2Fg%2F11ft423hmt!19sChIJQ5oHpVJt5kcR9D1qFnHf1rk?authuser=0&hl=fr&rclk=1,5.0,88,Fournisseur de systèmes de climatisation,110 bis Av. du Général Leclerc,,0156960692,https://www.climplus.com/infos-agence/pantin-clim-5452,chauffagiste,9,Pantin,0156960692,2
chauffagiste,Pereira Plombier Meaux,https://www.google.com/maps/place/Pereira+Plombier+Meaux/data=!4m7!3m6!1s0x47e8a1c62cde2abd:0x5a33a9ca1a6f6b70!8m2!3d48.9660583!4d2.9135128!16s%2Fg%2F11hf19vn06!19sChIJvSreLMah6EcRcGtvGsqpM1o?authuser=0&hl=fr&rclk=1,4.8,144,Chauffagiste,·,,0673878861,https://pereiraplomberiechauffage.fr/,chauffagiste,6,Meaux,0673878861,2
