niche_source,company_name,google_maps_url,google_rating,google_review_count,category_google,address,city,phone,website
bardage,Campi,https://www.google.com/maps/place/Campi/data=!4m7!3m6!1s0x47e99d3263bfa1c7:0x88df1c93d96f2ec6!8m2!3d49.3006271!4d4.1297342!16s%2Fg%2F11mh9rnw2h!19sChIJx6G_YzKd6UcRxi5v2ZMc34g?authuser=0&hl=fr&rclk=1,4.4,5,Couvreur,12 Rue des Moissons,,0326472609,https://www.campi-couverture.com/
bardage,Isolation & Design,https://www.google.com/maps/place/Isolation+%26+Design/data=!4m7!3m6!1s0x47e96e27804297e1:0x78ac6899bd95c495!8m2!3d49.1307197!4d4.086201!16s%2Fg%2F11ss5853s7!19sChIJ4ZdCgCdu6UcRlcSVvZlorHg?authuser=0&hl=fr&rclk=1,5.0,1,Entrepreneur spécialisé dans l'isolation,·,,0646163120,http://www.isolation-et-design.fr/contact-habillage-batiment
bardage,Lariviere,https://www.google.com/maps/place/Lariviere/data=!4m7!3m6!1s0x47e9752bcad1577b:0xf26ff122a23fc364!8m2!3d49.258015!4d3.980695!16s%2Fg%2F1thw1h0v!19sChIJe1fRyit16UcRZMM_oiLxb_I?authuser=0&hl=fr&rclk=1,4.8,29,Magasin de materiaux de construction,·,,0326098883,https://www.lariviere.fr/trouver-votre-agence/lariviere-SEB/entry-445-lariviere-reims.html
bardage,AJM Couverture,https://www.google.com/maps/place/AJM+Couverture/data=!4m7!3m6!1s0x47e97532fddb85bf:0x722ab0693b54f36e!8m2!3d49.2688467!4d3.9816938!16s%2Fg%2F11g0hny_n2!19sChIJv4Xb_TJ16UcRbvNUO2mwKnI?authuser=0&hl=fr&rclk=1,4.5,2,Couvreur,1 Av. des Chenevières,,0326044153,http://www.ajmcouverture.fr/
bardage,PFC Isolation,https://www.google.com/maps/place/PFC+Isolation/data=!4m7!3m6!1s0x47e90bca907aaaab:0xe31e0d13c2906720!8m2!3d49.2757509!4d3.9906628!16s%2Fg%2F11rv6gy8mj!19sChIJq6p6kMoL6UcRIGeQwhMNHuM?authuser=0&hl=fr&rclk=1,4.4,27,Entrepreneur spécialisé dans l'isolation,35 Av. de la Malle,,0982555187,http://pfc-isolation.fr/
bardage,Nova Facade,https://www.google.com/maps/place/Nova+Facade/data=!4m7!3m6!1s0x47e9758327014775:0x52a80a83a6f5b8e5!8m2!3d49.2543558!4d3.9857402!16s%2Fg%2F11qxys4t9p!19sChIJdUcBJ4N16UcR5bj1poMKqFI?authuser=0&hl=fr&rclk=1,,,Entrepreneur spécialisé dans l'isolation,·,,0326849592,https://www.nova-facade.fr/
bardage,Soyeux Couverture,https://www.google.com/maps/place/Soyeux+Couverture/data=!4m7!3m6!1s0x47e975f33955d8e3:0x65d70bd723c3bbda!8m2!3d49.2880228!4d4.0543685!16s%2Fg%2F11b6dh1kht!19sChIJ49hVOfN16UcR2rvDI9cL12U?authuser=0&hl=fr&rclk=1,4.0,7,Couvreur,8 Rte de la Neuvillette,,0326097018,
bardage,Art Façade 51,https://www.google.com/maps/place/Art+Fa%C3%A7ade+51/data=!4m7!3m6!1s0x47e97400265e2d93:0x3fd74bd46bf79c5e!8m2!3d49.2761748!4d3.9048834!16s%2Fg%2F11pkhw6rh0!19sChIJky1eJgB06UcRXpz3a9RL1z8?authuser=0&hl=fr&rclk=1,4.4,27,Entrepreneur spécialisé dans l'isolation,·,,0326489928,https://www.art-facade-51.fr/
bardage,RezoTravaux,https://www.google.com/maps/place/RezoTravaux/data=!4m7!3m6!1s0x47e97535acb25b81:0x56a930ebcc15119c!8m2!3d49.2309741!4d4.0624321!16s%2Fg%2F11scfjsspf!19sChIJgVuyrDV16UcRnBEVzOswqVY?authuser=0&hl=fr&rclk=1,5.0,6,Travaux généraux,39 Av. Hoche,,0643196342,http://www.rezotravaux.com/
bardage,Astier Victor Eurl,https://www.google.com/maps/place/Astier+Victor+Eurl/data=!4m7!3m6!1s0x47e9753a3a039b33:0xa6241cae87fd1cc8!8m2!3d49.2698332!4d3.9941698!16s%2Fg%2F1tctl3b0!19sChIJM5sDOjp16UcRyBz9h64cJKY?authuser=0&hl=fr&rclk=1,5.0,1,Couvreur,4 Rue du Château Sénart,,0326048260,
bardage,Couverture,https://www.google.com/maps/place/Couverture/data=!4m7!3m6!1s0x47e9750739742ec3:0x585259df573e71ad!8m2!3d49.2607257!4d4.0234493!16s%2Fg%2F11b6dq4_vm!19sChIJwy50OQd16UcRrXE-V99ZUlg?authuser=0&hl=fr&rclk=1,5.0,1,Couvreur,9 Rue Edouard Mignot,,,
bardage,Homestroy,https://www.google.com/maps/place/Homestroy/data=!4m7!3m6!1s0x6aa7e76f8fe9e8db:0xe8efcdf0d2b3c848!8m2!3d49.2535406!4d4.0551079!16s%2Fg%2F11w3rg3zj3!19sChIJ2-jpj2_np2oRSMiz0vDN7-g?authuser=0&hl=fr&rclk=1,,,Entreprise de construction,·,,0613199780,https://homestroy.fr/
bardage,ISOLOR RENOVATION : ENTREPRISE RGE ISOLATION THERMIQUE PAR L'EXTERIEUR RAVALEMENT BARDAGE MENUISERIE,https://www.google.com/maps/place/ISOLOR+RENOVATION+:+ENTREPRISE+RGE+ISOLATION+THERMIQUE+PAR+L%27EXTERIEUR+RAVALEMENT+BARDAGE+MENUISERIE/data=!4m7!3m6!1s0x47e02f31462f094d:0xc4ec0a84eafea954!8m2!3d49.4891138!4d0.106105!16s%2Fg%2F11n10cbzfl!19sChIJTQkvRjEv4EcRVKn-6oQK7MQ?authuser=0&hl=fr&rclk=1,3.7,19,Entrepreneur spécialisé dans l'isolation,18 Pl. Albert René,,0981854946,http://www.isolor-renovation.fr/
bardage,BK BATIMENT 93 - Entreprise au Havre Façadier spécialiste du ravalement de façade et rejointoiement de brique - LE HAVRE,https://www.google.com/maps/place/BK+BATIMENT+93+-+Entreprise+au+Havre+Fa%C3%A7adier+sp%C3%A9cialiste+du+ravalement+de+fa%C3%A7ade+et+rejointoiement+de+brique+-+LE+HAVRE/data=!4m7!3m6!1s0x47e02fcac8f21671:0xeaa1ee6f456c1a36!8m2!3d49.5173865!4d0.1121902!16s%2Fg%2F11nt2n3t0z!19sChIJcRbyyMov4EcRNhpsRW_uoeo?authuser=0&hl=fr&rclk=1,4.9,64,Entrepreneur spécialisé dans l'isolation,·,,0769575268,http://www.bkbatiment.com/
bardage,"DUFOUR SAS - Couverture, Bardage, Plomberie","https://www.google.com/maps/place/DUFOUR+SAS+-+Couverture,+Bardage,+Plomberie/data=!4m7!3m6!1s0x47e02faa2efaaaab:0xfa356e461e4db2a2!8m2!3d49.4919311!4d0.132997!16s%2Fg%2F11g0tl0wmk!19sChIJq6r6Lqov4EcRorJNHkZuNfo?authuser=0&hl=fr&rclk=1",4.3,165,Couvreur,·,,0235243436,https://dufour.fr/
bardage,EM BATIMENT - RGE ISOLATION PAR L'EXTÉRIEUR ET RAVALEMENT DE FAÇADE,https://www.google.com/maps/place/EM+BATIMENT+-+RGE+ISOLATION+PAR+L%27EXT%C3%89RIEUR+ET+RAVALEMENT+DE+FA%C3%87ADE/data=!4m7!3m6!1s0x47e02fde590e2dcf:0xd1e45e007f403568!8m2!3d49.5203189!4d0.0818575!16s%2Fg%2F11fmd97cm9!19sChIJzy0OWd4v4EcRaDVAfwBe5NE?authuser=0&hl=fr&rclk=1,4.9,110,Entrepreneur spécialisé dans l'isolation,·,,0232851596,https://www.embatiment.com/
bardage,Toiture Béthel,https://www.google.com/maps/place/Toiture+B%C3%A9thel/data=!4m7!3m6!1s0x47e02f278c457963:0x5d4d571478fb8ed2!8m2!3d49.4930526!4d0.1152274!16s%2Fg%2F11nc10q4rq!19sChIJY3lFjCcv4EcR0o77eBRXTV0?authuser=0&hl=fr&rclk=1,5.0,3,Services de nettoyage,113 Bd de Strasbourg,,0628364039,
bardage,Comptoir Du Bois,https://www.google.com/maps/place/Comptoir+Du+Bois/data=!4m7!3m6!1s0x47e02faeaa4a4067:0x9a5054d2350e13cc!8m2!3d49.4923614!4d0.1370411!16s%2Fg%2F1wc477rz!19sChIJZ0BKqq4v4EcRzBMONdJUUJo?authuser=0&hl=fr&rclk=1,4.7,20,Négociant en bois,·,,0235539488,http://www.comptoir-bois.com/
bardage,"DRM Rénovation Spécialiste isolation extérieure, Ravalement enduit projeté, Menuiseries et Carport proche LE HAVRE 76 RGE","https://www.google.com/maps/place/DRM+R%C3%A9novation+Sp%C3%A9cialiste+isolation+ext%C3%A9rieure,+Ravalement+enduit+projet%C3%A9,+Menuiseries+et+Carport+proche+LE+HAVRE+76+RGE/data=!4m7!3m6!1s0x47e0306592f276b1:0xfc3c8ab0aba66c70!8m2!3d49.5102499!4d0.2278141!16s%2Fg%2F11j2yq79vh!19sChIJsXbykmUw4EcRcGymq7CKPPw?authuser=0&hl=fr&rclk=1",4.8,167,Entrepreneur spécialisé dans l'isolation,·,,0235240954,https://www.drmrenovation.fr/
bardage,Seine Façades,https://www.google.com/maps/place/Seine+Fa%C3%A7ades/data=!4m7!3m6!1s0x212746aa223feb59:0xf6acd92d4f3b5417!8m2!3d49.4858036!4d0.1604692!16s%2Fg%2F11m5qgdv71!19sChIJWes_IqpGJyERF1Q7Ty3ZrPY?authuser=0&hl=fr&rclk=1,,,Entreprise de construction,55 Rue du Pont VI,,0232924535,https://www.linkedin.com/company/105494430/admin/dashboard/?utm_source=gmb
bardage,ISOREX 76 - RGE ISOLATION PAR L'EXTÉRIEUR ET RAVALEMENT DE FAÇADE,https://www.google.com/maps/place/ISOREX+76+-+RGE+ISOLATION+PAR+L%27EXT%C3%89RIEUR+ET+RAVALEMENT+DE+FA%C3%87ADE/data=!4m7!3m6!1s0x47e02f2d5b2da591:0x2e9c31b0ccb494d7!8m2!3d49.4807435!4d0.1518024!16s%2Fg%2F11kxptr20r!19sChIJkaUtWy0v4EcR15S0zLAxnC4?authuser=0&hl=fr&rclk=1,4.6,20,Entrepreneur spécialisé dans l'isolation,2 Rue Buffon,,0981484968,https://www.isorex.fr/
bardage,Sarl Lebaillif Couverture,https://www.google.com/maps/place/Sarl+Lebaillif+Couverture/data=!4m7!3m6!1s0x47e02fc851302883:0x626012587a214562!8m2!3d49.4945951!4d0.1559964!16s%2Fg%2F1tkn_1xw!19sChIJgygwUcgv4EcRYkUhelgSYGI?authuser=0&hl=fr&rclk=1,4.8,207,Couvreur,13 Rue Westinghouse,,0235531779,https://lebaillif-couverture.fr/
bardage,Toiture Jacquin - Couvreur Le Havre 76600,https://www.google.com/maps/place/Toiture+Jacquin+-+Couvreur+Le+Havre+76600/data=!4m7!3m6!1s0x47e02f5f646c3eed:0xcb3c77094999ad3c!8m2!3d49.5159103!4d0.169489!16s%2Fg%2F11vlm6h7rs!19sChIJ7T5sZF8v4EcRPK2ZSQl3PMs?authuser=0&hl=fr&rclk=1,4.9,131,Couvreur,88 Av. du 8 Mai 1945,,0603844998,https://www.facebook.com/213677405162549?utm_source=gmb
bardage,FACADE PLUS,https://www.google.com/maps/place/FACADE+PLUS/data=!4m7!3m6!1s0x47e02f32fb0fd473:0x78a656a778b552c!8m2!3d49.4926385!4d0.1118099!16s%2Fg%2F11ms6f1c9k!19sChIJc9QP-zIv4EcRLFWLd2pligc?authuser=0&hl=fr&rclk=1,,,Entrepreneur spécialisé dans l'isolation,5 Pl. Léon Meyer,,0699621334,https://www.facadepluslehavre.fr/
bardage,ECO'HABITAT,https://www.google.com/maps/place/ECO%27HABITAT/data=!4m7!3m6!1s0x47e031693dea9d3b:0x3d750e0feebce0c8!8m2!3d49.506972!4d0.1993915!16s%2Fg%2F11msxyp6_m!19sChIJO53qPWkx4EcRyOC87g8OdT0?authuser=0&hl=fr&rclk=1,4.9,8,Entrepreneur spécialisé dans l'isolation,·,,0221814681,https://www.ecohabitat76.fr/
bardage,Lariviere,https://www.google.com/maps/place/Lariviere/data=!4m7!3m6!1s0x47e02fd6bba500b3:0xd7b5c26b357575f4!8m2!3d49.4939352!4d0.1699636!16s%2Fg%2F1vtzghdx!19sChIJswClu9Yv4EcR9HV1NWvCtdc?authuser=0&hl=fr&rclk=1,4.4,19,Magasin de materiaux de construction,·,,0232792190,https://www.lariviere.fr/trouver-votre-agence/lariviere-SEB/entry-408-lariviere-le-havre.html
bardage,SHM - Société Havraise de Menuiserie,https://www.google.com/maps/place/SHM+-+Soci%C3%A9t%C3%A9+Havraise+de+Menuiserie/data=!4m7!3m6!1s0x47e02f44e90be611:0xaa62c9ca10eaff35!8m2!3d49.516152!4d0.1020365!16s%2Fg%2F1tfw29r5!19sChIJEeYL6UQv4EcRNf_qEMrJYqo?authuser=0&hl=fr&rclk=1,3.8,100,Menuisier,·,,0235489520,https://www.shmlehavre.fr/
bardage,CEGIB Couverture,https://www.google.com/maps/place/CEGIB+Couverture/data=!4m7!3m6!1s0x42b83fdf57a55359:0xdf7326a1d29a70b1!8m2!3d49.525665!4d0.084917!16s%2Fg%2F11m6j7vnmq!19sChIJWVOlV98_uEIRsXCa0qEmc98?authuser=0&hl=fr&rclk=1,4.8,13,Couvreur,22 Rue Thérèse Peltier,,0235264341,https://www.cegib.fr/
bardage,Alupic,https://www.google.com/maps/place/Alupic/data=!4m7!3m6!1s0x47e02fe07691d0c1:0x28fe707bacc9937!8m2!3d49.4862823!4d0.160289!16s%2Fg%2F1tfwcsl4!19sChIJwdCRduAv4EcRN5nMugfnjwI?authuser=0&hl=fr&rclk=1,4.2,10,Siège social,·,,0235533134,http://www.alupic.com/
bardage,Entreprise Fleury,https://www.google.com/maps/place/Entreprise+Fleury/data=!4m7!3m6!1s0x47e03b0287dad215:0xd90b37ccc22c500d!8m2!3d49.5322719!4d0.1819717!16s%2Fg%2F11twjnc55x!19sChIJFdLahwI74EcRDVAswsw3C9k?authuser=0&hl=fr&rclk=1,4.4,27,Charpentier,6 Rue des Castors,,0235301370,https://www.entrepriseemfleury.com/
bardage,Bricoman Le Havre / Montivilliers,https://www.google.com/maps/place/Bricoman+Le+Havre+%2F+Montivilliers/data=!4m7!3m6!1s0x47e03a90e9f73225:0xeb51a91a0a9a1ccc!8m2!3d49.539873!4d0.2034765!16s%2Fg%2F11b7l2hnmv!19sChIJJTL36ZA64EcRzByaChqpUes?authuser=0&hl=fr&rclk=1,4.1,1191,Magasin de materiaux de construction,·,,0232790220,https://www.bricoman.fr/
bardage,Greco couverture,https://www.google.com/maps/place/Greco+couverture/data=!4m7!3m6!1s0x8ca4c8cdb95adea5:0x74d19ad206303afe!8m2!3d49.5037243!4d0.1050036!16s%2Fg%2F11t9ks6q3l!19sChIJpd5auc3IpIwR_jowBtKa0XQ?authuser=0&hl=fr&rclk=1,4.9,23,Couvreur,15 Rue Madame Récamier,,0648321155,
bardage,SR Couverture Zinguerie,https://www.google.com/maps/place/SR+Couverture+Zinguerie/data=!4m7!3m6!1s0x47e02f4beb57461b:0x7df69606eedbd74c!8m2!3d49.4990417!4d0.1510118!16s%2Fg%2F11f62mt9sx!19sChIJG0ZX60sv4EcRTNfb7gaW9n0?authuser=0&hl=fr&rclk=1,4.5,6,Couvreur,8 Rue de Mieulle,,0235459969,http://www.sr-couverture-zinguerie.fr/
bardage,Fenétrier® VEKA Arcade Artisan conseil,https://www.google.com/maps/place/Fen%C3%A9trier%C2%AE+VEKA+Arcade+Artisan+conseil/data=!4m7!3m6!1s0x47e02edf85ed2ac9:0x5ebb0a3dd0daa6b6!8m2!3d49.4864146!4d0.1071736!16s%2Fg%2F1tqydsn1!19sChIJySrthd8u4EcRtqba0D0Ku14?authuser=0&hl=fr&rclk=1,4.3,27,Menuisier,37 Rue de Paris,,0235227010,https://www.veka.fr/agence/arcade-le-havre/
bardage,Facade Plus,https://www.google.com/maps/place/Facade+Plus/data=!4m4!3m3!1s0x47e02f1c4d658eef:0x9cf4e48200ccd414!16s%2Fg%2F11fkds7znm!19sChIJ745lTRwv4EcRFNTMAILk9Jw?authuser=0&hl=fr&rclk=1,4.2,38,Entrepreneur spécialisé dans l'isolation,·,,0232207088,
bardage,Jacquin renovation,https://www.google.com/maps/place/Jacquin+renovation/data=!4m7!3m6!1s0x47e03120d3e95055:0x12c75e5f0a7fd781!8m2!3d49.511557!4d0.1897565!16s%2Fg%2F11j2wlw4tl!19sChIJVVDp0yAx4EcRgdd_Cl9exxI?authuser=0&hl=fr&rclk=1,5.0,22,Couvreur,8 Rue Friedrich Engels,,0766133231,https://jacquinrenovation.fr/
bardage,Burette Raymond,https://www.google.com/maps/place/Burette+Raymond/data=!4m7!3m6!1s0x47e02fad46d1e337:0x6764b181c4d4330d!8m2!3d49.4880654!4d0.1409023!16s%2Fg%2F1tmpd6gb!19sChIJN-PRRq0v4EcRDTPUxIGxZGc?authuser=0&hl=fr&rclk=1,5.0,1,Couvreur,37 Rue de Mulhouse,,0235252743,
bardage,Leroy Merlin Montivilliers - Le Havre,https://www.google.com/maps/place/Leroy+Merlin+Montivilliers+-+Le+Havre/data=!4m7!3m6!1s0x47e03abc23235125:0xf56988abb39819dd!8m2!3d49.5399844!4d0.2060343!16s%2Fg%2F1wfvlyjc!19sChIJJVEjI7w64EcR3RmYs6uIafU?authuser=0&hl=fr&rclk=1,3.8,4298,Magasin de materiaux de construction,·,,0232795555,https://www.leroymerlin.fr/magasins/montivilliers-havre.html
bardage,Intex Normandie,https://www.google.com/maps/place/Intex+Normandie/data=!4m7!3m6!1s0x47e025a7220df68b:0x400d96bbf1aea593!8m2!3d49.5541253!4d0.1301515!16s%2Fg%2F11b6dqc4j9!19sChIJi_YNIqcl4EcRk6Wu8buWDUA?authuser=0&hl=fr&rclk=1,4.3,11,Couvreur,7 Rue des Hautes Vallées,,0235543120,https://intex-normandie-octeville-sur-mer.fr/
bardage,LCB Construction Bois,https://www.google.com/maps/place/LCB+Construction+Bois/data=!4m7!3m6!1s0xb07420bea1cbb79:0xd58675de344c1fa9!8m2!3d49.5527241!4d0.1175356!16s%2Fg%2F11vr559gl9!19sChIJebsc6gtCBwsRqR9MNN51htU?authuser=0&hl=fr&rclk=1,5.0,4,Constructeur de maisons en bois,16 Rue des Martyrs,,0768030942,
bardage,Fafa et fils,https://www.google.com/maps/place/Fafa+et+fils/data=!4m7!3m6!1s0x47e02f798cb4bb5b:0x8b627e3115a59b0!8m2!3d49.5120411!4d0.1286157!16s%2Fg%2F11y5cv7cr7!19sChIJW7u0jHkv4EcRsFlaEeMntgg?authuser=0&hl=fr&rclk=1,4.5,8,Peintre en bâtiment,11 Rue du Père Flavigny,,0659358695,https://fafaetfils.fr/
bardage,Delacotte-Lapert SARL,https://www.google.com/maps/place/Delacotte-Lapert+SARL/data=!4m7!3m6!1s0x47e037620b3a486b:0xe7b297a47252b174!8m2!3d49.5282342!4d0.2967805!16s%2Fg%2F1tdhl2zv!19sChIJa0g6C2I34EcRdLFScqSXsuc?authuser=0&hl=fr&rclk=1,4.9,76,Couvreur,455 Rte de la Vignotière,,0235555122,https://www.delacotte-lapert-couverture.fr/
bardage,Carnier couverture76 - Couvreur Réparation Nettoyage Rénovation Recherche Fuite Toiture Seine-Maritime Montivilliers Le-Havre,https://www.google.com/maps/place/Carnier+couverture76+-+Couvreur+R%C3%A9paration+Nettoyage+R%C3%A9novation+Recherche+Fuite+Toiture+Seine-Maritime+Montivilliers+Le-Havre/data=!4m7!3m6!1s0x47e03b1a9ed0f87b:0x1049bc7c2a0ce1f8!8m2!3d49.5442527!4d0.1830554!16s%2Fg%2F11jvfs1mqx!19sChIJe_jQnho74EcR-OEMKny8SRA?authuser=0&hl=fr&rclk=1,5.0,44,Couvreur,22 Av. Président Wilson,,0663017089,http://www.carnier-couverture76.fr/
bardage,Normisol,https://www.google.com/maps/place/Normisol/data=!4m7!3m6!1s0x47e03041a5186a4f:0xa9fa89c05c1c4fe1!8m2!3d49.5290809!4d0.2493724!16s%2Fg%2F11gy15dkdm!19sChIJT2oYpUEw4EcR4U8cXMCJ-qk?authuser=0&hl=fr&rclk=1,4.7,51,Siège social,20 la vallée,,0227305112,http://normisol.fr/
bardage,Pointel Didier,https://www.google.com/maps/place/Pointel+Didier/data=!4m7!3m6!1s0x47e03b00d9f2bedf:0x82678f505c2b1c29!8m2!3d49.564106!4d0.2246902!16s%2Fg%2F11fjw_21hp!19sChIJ377y2QA74EcRKRwrXFCPZ4I?authuser=0&hl=fr&rclk=1,2.9,7,Couvreur,83 Rue Aristide Briand,,0235203705,https://couverture-bardage-le-havre.com/
bardage,ratzcouverture,https://www.google.com/maps/place/ratzcouverture/data=!4m7!3m6!1s0x2260a753d13d961:0xea2236a166d937a8!8m2!3d49.6271248!4d0.3790553!16s%2Fg%2F11t1h9y0sw!19sChIJYdkTPXUKJgIRqDfZZqE2Iuo?authuser=0&hl=fr&rclk=1,5.0,1,Couvreur,·,,0663372321,
bardage,MURPROTEC DIJON,https://www.google.com/maps/place/MURPROTEC+DIJON/data=!4m7!3m6!1s0x47f29f7bd853e1a5:0x30e445d8fb8ad8f5!8m2!3d47.298138!4d5.068447!16s%2Fg%2F11fnwyctnf!19sChIJpeFT2Huf8kcR9diK-9hF5DA?authuser=0&hl=fr&rclk=1,4.9,325,Centre de diagnostic,23 Rue René Coty,,0380652118,https://www.google.com/aclk?sa=L&ai=DChsSEwiY3JjXg76UAxVYBAYAHcWJBYoYACICCAEQAxoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XFvfvjnwdHjyUiW-VhQaMdn8yaPhuzE5XZImO2rz4o_ZZhA0_fxNpxoCCIUQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_1Ql8s6VFPOhtXXAMV0ZqRehvwgrg&adurl&q&ctype=99&nis=6
bardage,Avenir Rénovations Dijon (21),https://www.google.com/maps/place/Avenir+R%C3%A9novations+Dijon+%2821%29/data=!4m7!3m6!1s0x47f29de651baabbf:0x8e78a6b7e4bdf7f7!8m2!3d47.328773!4d5.048839!16s%2Fg%2F11yczcn16y!19sChIJv6u6Uead8kcR9_e95LemeI4?authuser=0&hl=fr&rclk=1,5.0,3,Travaux généraux,25 Rue Louis Blanc,,0353642641,https://www.google.com/aclk?sa=L&ai=DChsSEwiY3JjXg76UAxVYBAYAHcWJBYoYACICCAEQAhoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XJDSPlDa6O3ZPs0oICXx3fV2zlqLRevJRqaBRlxBcZhNy-5qvPXPUhoCV2oQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_0ccWOgjZIGOxLirx1Se1khJUq4Yg&adurl&q&ctype=99&nis=6
bardage,BBM Étanchéité et Résine,https://www.google.com/maps/place/BBM+%C3%89tanch%C3%A9it%C3%A9+et+R%C3%A9sine/data=!4m7!3m6!1s0x47f29d4db850f3d9:0x920c8414455c881b!8m2!3d47.3135091!4d5.0343856!16s%2Fg%2F11hgd8kp57!19sChIJ2fNQuE2d8kcRG4hcRRSEDJI?authuser=0&hl=fr&rclk=1,4.8,19,Société de travaux publics,8 Rue Daubenton,,0610760633,
bardage,SPP Etanchéité,https://www.google.com/maps/place/SPP+Etanch%C3%A9it%C3%A9/data=!4m7!3m6!1s0x47ed61e5a7c14729:0x5ff5c19f3ddebfe7!8m2!3d47.3448831!4d5.0738805!16s%2Fg%2F11fsqrfdzw!19sChIJKUfBp-Vh7UcR57_ePZ_B9V8?authuser=0&hl=fr&rclk=1,4.2,5,Entreprise d'étanchéité,·,,0380319589,http://sppetancheite.com/?fbclid=IwAR0h8XhN36Uuv88qffZelmJyIyZBYjyPbnCPIp-tMs-kLaj4FuOWiDILn7U
bardage,EC2BI,https://www.google.com/maps/place/EC2BI/data=!4m7!3m6!1s0x47ed621a9f4a5323:0xe56a736552a43998!8m2!3d47.3237252!4d5.0306872!16s%2Fg%2F11btlq1wqd!19sChIJI1NKnxpi7UcRmDmkUmVzauU?authuser=0&hl=fr&rclk=1,4.0,2,Couvreur,·,,0972435597,https://www.ec2bi.com/
bardage,Secobat,https://www.google.com/maps/place/Secobat/data=!4m7!3m6!1s0x47ed61e4bd3f0065:0xab16832141b9e968!8m2!3d47.3426025!4d5.0716377!16s%2Fg%2F11c0qgrnsp!19sChIJZQA_veRh7UcRaOm5QSGDFqs?authuser=0&hl=fr&rclk=1,3.8,4,Entreprise de construction,·,,0380510175,http://www.sarl-secobat.fr/?utm_source=gmb
bardage,Clair SARL,https://www.google.com/maps/place/Clair+SARL/data=!4m7!3m6!1s0x47f29f7cb64215a3:0xdfdb8e007df9e7b5!8m2!3d47.2855708!4d5.1364057!16s%2Fg%2F1tg4w57g!19sChIJoxVCtnyf8kcRtef5fQCO298?authuser=0&hl=fr&rclk=1,4.4,7,Entreprise d'étanchéité,"Zac Excellence 2000, 11 Rue Robert Schuman",,0380467060,http://www.clair-sarl.com/
bardage,IDEPRO Habitat,https://www.google.com/maps/place/IDEPRO+Habitat/data=!4m7!3m6!1s0x47f29faa2b0168cd:0x601aa3cf01467f6b!8m2!3d47.2684602!4d5.0461515!16s%2Fg%2F11f24x8m02!19sChIJzWgBK6qf8kcRa39GAc-jGmA?authuser=0&hl=fr&rclk=1,5.0,430,Entrepreneur spécialisé dans l'isolation,·,,0380663437,http://www.idepro-habitat.fr/
bardage,Bourgogne Couverture,https://www.google.com/maps/place/Bourgogne+Couverture/data=!4m7!3m6!1s0x47ed61f6d8228cf3:0x5f9b74c8464e433e!8m2!3d47.3497443!4d5.065822!16s%2Fg%2F1tkjkjkd!19sChIJ84wi2PZh7UcRPkNORsh0m18?authuser=0&hl=fr&rclk=1,4.6,13,Couvreur,·,,0380720134,http://www.bourgognecouverture.fr/
bardage,STEBI,https://www.google.com/maps/place/STEBI/data=!4m7!3m6!1s0x47f27c21b408f4c3:0xebf999e6cd5f40aa!8m2!3d47.3761948!4d5.0900318!16s%2Fg%2F1tfq_rx1!19sChIJw_QItCF88kcRqkBfzeaZ-es?authuser=0&hl=fr&rclk=1,4.1,7,Couvreur,·,,0380334949,http://www.stebi.fr/
bardage,Isole Plus Energies,https://www.google.com/maps/place/Isole+Plus+Energies/data=!4m7!3m6!1s0x47f29c64032dfb53:0x32158d63681c36ea!8m2!3d47.2747708!4d5.0085448!16s%2Fg%2F1tj5q20t!19sChIJU_stA2Sc8kcR6jYcaGONFTI?authuser=0&hl=fr&rclk=1,4.5,257,Entrepreneur spécialisé dans l'isolation,·,,0380273152,https://www.isole-plus.fr/?utm_source=gmb
bardage,SOPREMA Entreprises et services SOPRASSISTANCE,https://www.google.com/maps/place/SOPREMA+Entreprises+et+services+SOPRASSISTANCE/data=!4m7!3m6!1s0x47f29c47af7602a1:0x9cbbe64ff2e335ec!8m2!3d47.2881944!4d5.0253868!16s%2Fg%2F1vyk1vr9!19sChIJoQJ2r0ec8kcR7DXj8k_mu5w?authuser=0&hl=fr&rclk=1,3.7,15,Entrepreneur spécialisé dans l'isolation,·,,0380522133,https://www.soprema-entreprises.fr/entite/agence/entreprise-etancheite-dijon/?utm_source=gmb
bardage,TH Construction,https://www.google.com/maps/place/TH+Construction/data=!4m7!3m6!1s0x47f29d150bb7bd5b:0xe46679a4588c50f8!8m2!3d47.2684!4d5.0461185!16s%2Fg%2F11hqmn4pym!19sChIJW723CxWd8kcR-FCMWKR5ZuQ?authuser=0&hl=fr&rclk=1,4.7,27,Charpentier,280 Rue Charles Freycinet,,0665553103,https://thconstruction.fr/
bardage,Somez,https://www.google.com/maps/place/Somez/data=!4m7!3m6!1s0x47ed610a8fc1a62b:0x360f51fcfa21a77e!8m2!3d47.3754393!4d5.0936487!16s%2Fg%2F1tjdw75b!19sChIJK6bBjwph7UcRfqch-vxRDzY?authuser=0&hl=fr&rclk=1,4.2,6,Couvreur,6 All. des Nouratons,,0380103008,http://www.charpente-couverture-ruffey.fr/?utm_source=gmb
